File Description: RCMIP SSP119 effective radiative forcing scenario from 1750-2500.,,,,,,,,,,,,,,,,,
"Code Source: Extracted using default Python model version of FAIR2.0, available at https://github.com/njleach/
FAIR/tree/47c6eec031d2edcf09424394dbb86581a1b246ba",,,,,,,,,,,,,,,,,
"Paper Reference: Leach et al. 2021. ""FaIRv2.0.0: a generalized impulse response model for climate
uncertainty and future scenario exploration,"" Geoscientific Model Development. https://doi.org/10.5194/gmd-14-3007-2021",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
year,co2,ch4,n2o,other_wmghg,o3_tropospheric,o3_stratospheric,h2o_stratospheric,contrails,aerosol-radiation_interactions,aerosol-cloud_interactions,bc_on_snow,land_use,volcanic,solar,total_anthropogenic,total_natural,total
1994,1.44344174,0.49533595,0.118475395,0.329718523,0.3051,-0.067703366,0.063392482,0.015281198,-0.346660972,-0.894780441,0.065456968,-0.19196697,-0.073101838,-0.019061687,1.335090507,-0.092163525,1.242926982
1995,1.474870826,0.497903854,0.119913782,0.332875608,0.307,-0.067129024,0.06372112,0.015658414,-0.305299794,-0.847347604,0.064525561,-0.192301679,0.082911281,-0.024677898,1.464391063,0.058233383,1.522624446
1996,1.502683523,0.498618519,0.123064827,0.336789964,0.3095,-0.065832244,0.063812582,0.016275724,-0.292784516,-0.827262867,0.063092889,-0.192636389,0.139454427,-0.036877557,1.535322013,0.10257687,1.637898883
1997,1.522243169,0.500258447,0.125790986,0.338336679,0.312,-0.064995948,0.064022458,0.016835784,-0.382643569,-0.939979476,0.069680471,-0.192971099,0.157967163,-0.02046574,1.368577902,0.137501423,1.506079325
1998,1.564125627,0.503651456,0.127994866,0.340921766,0.3145,-0.064712901,0.064456691,0.017216534,-0.36618051,-0.926422513,0.071288135,-0.193305808,0.159459731,0.026429621,1.453533341,0.185889353,1.639422693
1999,1.593817185,0.506687675,0.130442117,0.342754935,0.317,-0.063436817,0.064845262,0.017734788,-0.289779436,-0.814838805,0.063227238,-0.193640518,0.162597872,0.060938117,1.674813625,0.223535989,1.898349614
2000,1.61359987,0.506558054,0.133677217,0.344739013,0.3195,-0.06215316,0.064828673,0.018392491,-0.270359064,-0.785484433,0.060507532,-0.193975227,0.163180033,0.08603946,1.749830967,0.249219493,1.99905046
2001,1.637458638,0.505943695,0.135936331,0.346724422,0.322,-0.060645074,0.064750049,0.017899942,-0.267439074,-0.788869095,0.062026006,-0.194309937,0.158445661,0.075477863,1.781475903,0.233923525,2.015399428
2002,1.670643588,0.506856032,0.137789875,0.348286161,0.3245,-0.059826395,0.064866808,0.018128542,-0.317481086,-0.857085984,0.067159465,-0.194644646,0.164551076,0.080766462,1.709192359,0.245317538,1.954509898
2003,1.709960377,0.508619724,0.139696688,0.349571873,0.327,-0.059125568,0.065092523,0.01805239,-0.328243113,-0.880176932,0.069363229,-0.194979356,0.149831544,0.019393757,1.724831835,0.169225301,1.894057136
2004,1.733886568,0.508834596,0.141612622,0.351006112,0.3295,-0.058218662,0.065120022,0.019244416,-0.311633531,-0.881809562,0.072759192,-0.195314066,0.159654959,-0.007392449,1.774987707,0.15226251,1.927250216
2005,1.762913174,0.508455765,0.143977145,0.352836361,0.332,-0.05756472,0.06507154,0.020011879,-0.319267865,-0.90622477,0.076119028,-0.195648775,0.13470167,-0.033851043,1.782678762,0.100850628,1.883529389
2006,1.794555841,0.508436351,0.146426514,0.354553305,0.3345,-0.056641646,0.065069056,0.02025,-0.33708282,-0.928113418,0.077084304,-0.195983485,0.121107103,-0.039857268,1.783054001,0.081249835,1.864303835
2007,1.81841661,0.510541297,0.148581846,0.356311441,0.337,-0.056207047,0.065338444,0.020722319,-0.31297509,-0.917378369,0.081136203,-0.196318194,0.108859879,-0.051370501,1.855169459,0.057489378,1.912658837
2008,1.850271087,0.514151537,0.151377258,0.358324339,0.3395,-0.055469806,0.065800478,0.020470971,-0.293149122,-0.887111129,0.078961793,-0.196652904,0.123745303,-0.053850994,1.946474501,0.069894309,2.01636881
2009,1.873152301,0.515533713,0.153492221,0.359583397,0.342,-0.054434522,0.065977367,0.019394627,-0.280926175,-0.869620019,0.079160493,-0.196987614,0.099354301,-0.053913396,2.006325789,0.045440905,2.051766694
2010,1.909179145,0.517700915,0.156097486,0.361561445,0.3445,-0.053786247,0.066254723,0.020269285,-0.293705515,-0.902863185,0.08543309,-0.197322323,0.128702663,-0.031760564,2.013318818,0.096942098,2.110260916
2011,1.941915366,0.519651807,0.159163376,0.363376005,0.34675,-0.053214244,0.066504396,0.020810096,-0.279183212,-0.88263474,0.083330934,-0.197657033,0.093923111,0.002607527,2.088812752,0.096530637,2.185343389
2012,1.972226203,0.520446657,0.161713241,0.364760049,0.349,-0.052651069,0.06660612,0.021098108,-0.304166067,-0.913919614,0.085886939,-0.197991742,0.125955994,0.016975666,2.073008823,0.14293166,2.215940484
2013,2.011647367,0.523202194,0.164442566,0.367416302,0.35125,-0.05204911,0.06695877,0.021368501,-0.277363569,-0.880640148,0.084253309,-0.198326452,0.146669676,0.025243977,2.182159728,0.171913653,2.354073381
2014,2.038006979,0.526541837,0.167635124,0.368656161,0.3535,-0.051390868,0.067386173,0.021474257,-0.302180564,-0.911494607,0.086328369,-0.198661162,0.13015738,0.035134748,2.1658017,0.165292128,2.331093829
2015,2.072602667,0.5304713,0.171181367,0.3703679,0.354930131,-0.051127926,0.067889061,0.021911108,-0.252581922,-0.845467275,0.086136443,-0.198995871,0.117141642,0.005228425,2.327316983,0.122370067,2.44968705
2016,2.117968819,0.534082128,0.173827548,0.372433274,0.352312455,-0.051144775,0.06835117,0.021926499,-0.239998037,-0.812337512,0.08183933,-0.199330581,0.104125904,-0.031556094,2.419930319,0.07256981,2.492500129
2017,2.155449405,0.5420093,0.175838865,0.372194312,0.35172907,-0.050005965,0.06936568,0.02194189,-0.227414151,-0.778770762,0.077542217,-0.19966529,0.091110166,-0.041435449,2.51021457,0.049674717,2.559889287
2018,2.195562878,0.545703637,0.177978916,0.372893366,0.34916364,-0.049543052,0.069838477,0.021957281,-0.214830266,-0.744741012,0.073245104,-0.2,0.078094428,-0.045436423,2.597228969,0.032658006,2.629886974
2019,2.235176393,0.548306962,0.180093966,0.373732884,0.346085546,-0.049072205,0.070171647,0.021972672,-0.20224638,-0.710219499,0.068947991,-0.200907612,0.06507869,-0.04614174,2.682042365,0.01893695,2.700979315
2020,2.274423458,0.549906177,0.182183624,0.374559743,0.342532621,-0.048590698,0.070376313,0.021988063,-0.189662495,-0.675174286,0.064650878,-0.201824454,0.052062952,-0.040937502,2.765368943,0.01112545,2.776494393
2021,2.313309327,0.550568876,0.18424769,0.375407565,0.336136452,-0.048099589,0.070461124,0.021182137,-0.178864691,-0.643194071,0.060823532,-0.202660357,0.039047214,-0.004411626,2.839317996,0.034635588,2.873953584
2022,2.350379901,0.550200394,0.186252606,0.375677408,0.329249361,-0.047443323,0.070413966,0.020376211,-0.168066888,-0.610723771,0.056996187,-0.203415321,0.026031476,0.035424192,2.909896732,0.061455669,2.9713524
2023,2.384308708,0.548714817,0.188158784,0.374927541,0.321830443,-0.046573583,0.070223844,0.019570285,-0.157269084,-0.577729702,0.053168841,-0.204089344,0.013015738,0.05801273,2.97524155,0.071028468,3.046270018
2024,2.415362386,0.546183433,0.189966034,0.373404627,0.313915271,-0.04563223,0.06989988,0.01876436,-0.14647128,-0.544173972,0.049341496,-0.204682429,0,0.066868386,3.035877577,0.066868386,3.102745963
2025,2.443676086,0.542675126,0.191680043,0.37122887,0.305539411,-0.044664081,0.069450892,0.017958434,-0.135673477,-0.510013675,0.04551415,-0.205194573,0,0.044823396,3.092177206,0.044823396,3.137000602
2026,2.469420562,0.538245932,0.193297592,0.368485367,0.296733104,-0.043684588,0.068884049,0.017152508,-0.124875673,-0.475199883,0.041686805,-0.205625778,0,0.019838224,3.144519998,0.019838224,3.164358222
2027,2.492692929,0.532950379,0.194821352,0.365083212,0.287526588,-0.042694504,0.068206331,0.016346582,-0.114077869,-0.43967634,0.037859459,-0.205976044,0,-0.005599407,3.193062074,-0.005599407,3.187462667
2028,2.513600107,0.526838259,0.196250957,0.360963451,0.277948326,-0.041693064,0.067424109,0.015540656,-0.103280066,-0.403377753,0.034032114,-0.206245369,0,-0.015808752,3.238001725,-0.015808752,3.222192973
2029,2.532231478,0.519947151,0.197586153,0.356247152,0.268021439,-0.040685149,0.066542194,0.01473473,-0.092482262,-0.366227518,0.030204768,-0.206433756,0,-0.032786869,3.279686381,-0.032786869,3.246899512
2030,2.54864653,0.51231394,0.198826586,0.35103003,0.25776904,-0.039674393,0.065565305,0.013928805,-0.081684458,-0.328134598,0.026377423,-0.206541202,0,-0.041865427,3.318423007,-0.041865427,3.27655758
2031,2.562915121,0.503979016,0.199974813,0.345387363,0.252337484,-0.038663854,0.064498611,0.013598599,-0.080646836,-0.319987765,0.025374326,-0.206677855,0,-0.050798536,3.322089025,-0.050798536,3.271290489
2032,2.575463081,0.495376799,0.201073196,0.339520612,0.246809895,-0.037750108,0.06339771,0.013268393,-0.079609214,-0.311784534,0.02437123,-0.206843715,0,-0.048807785,3.323293346,-0.048807785,3.274485561
2033,2.586645155,0.486926229,0.202158413,0.333583829,0.241378321,-0.036963221,0.062316217,0.012938188,-0.078571592,-0.303523024,0.023368134,-0.207038781,0,-0.026982126,3.323217867,-0.026982126,3.296235741
2034,2.596428334,0.478614904,0.203233611,0.327587571,0.236035697,-0.036218532,0.061252544,0.012607982,-0.07753397,-0.295201227,0.022365038,-0.207263053,0,0.011297822,3.321908897,0.011297822,3.333206719
2035,2.604845371,0.470441827,0.204301791,0.321585744,0.230780224,-0.035491655,0.060206563,0.012277776,-0.076496348,-0.286816996,0.021361942,-0.207516532,0,0.015861784,3.319479709,0.015861784,3.335341494
2036,2.611861899,0.462390053,0.205357212,0.315624753,0.225603021,-0.034776442,0.059176107,0.01194757,-0.075458726,-0.278368029,0.020358845,-0.207799217,0,0.032928374,3.315917047,0.032928374,3.348845421
2037,2.617522009,0.454453994,0.206405899,0.309740653,0.220500517,-0.034071904,0.05816046,0.011617365,-0.074421104,-0.269851851,0.019355749,-0.208111108,0,0.015793526,3.311300678,0.015793526,3.327094204
2038,2.621789678,0.446623998,0.207444987,0.303959647,0.215467388,-0.033378513,0.057158387,0.011287159,-0.073383482,-0.261265794,0.018352653,-0.208452207,0,0.015107058,3.305603902,0.015107058,3.32071096
2039,2.624707073,0.43888996,0.208477606,0.298299184,0.210498289,-0.032696858,0.056168594,0.010956953,-0.07234586,-0.25260697,0.017349557,-0.208822511,0,-0.009433177,3.298875016,-0.009433177,3.28944184
2040,2.626276256,0.431245755,0.209497846,0.292771576,0.20558966,-0.032027509,0.055190298,0.010626748,-0.071308239,-0.243872246,0.016346461,-0.209222022,0,-0.032562332,3.291114584,-0.032562332,3.258552252
2041,2.626498073,0.423680725,0.21051479,0.287383336,0.200634502,-0.031370947,0.054222135,0.010360904,-0.069356104,-0.236891275,0.01550176,-0.209558049,0,-0.052797078,3.28161985,-0.052797078,3.228822772
2042,2.625716274,0.416230172,0.211512942,0.282149222,0.195748711,-0.030724226,0.053268623,0.01009506,-0.06740397,-0.229873466,0.014657059,-0.209830593,0,-0.058368667,3.271545809,-0.058368667,3.213177141
2043,2.624221342,0.408917438,0.212491943,0.277080906,0.190941178,-0.030086186,0.052332748,0.009829217,-0.065451836,-0.222818008,0.013812358,-0.210039654,0,-0.055700668,3.261231446,-0.055700668,3.205530778
2044,2.621999565,0.401736799,0.213451807,0.272178149,0.186208354,-0.029459733,0.051413779,0.009563373,-0.063499702,-0.215724055,0.012967658,-0.210185231,0,-0.043285561,3.250650762,-0.043285561,3.207365201
2045,2.619010444,0.394682297,0.214392675,0.267441168,0.181546676,-0.028845795,0.050510952,0.00929753,-0.061547568,-0.208590732,0.012122957,-0.210267324,0,-0.007147499,3.239753281,-0.007147499,3.232605783
2046,2.615253205,0.387739264,0.215311709,0.262868113,0.176949034,-0.028244784,0.049622392,0.009031686,-0.059595434,-0.201417126,0.011278256,-0.210285934,0,0.017395172,3.22851038,0.017395172,3.245905552
2047,2.610726293,0.380901145,0.216212029,0.258456053,0.172411865,-0.02765667,0.048747258,0.008765842,-0.057643299,-0.19420229,0.010433555,-0.21024106,0,0.044863616,3.216910721,0.044863616,3.261774336
2048,2.605414997,0.374156925,0.217093751,0.254199743,0.167929841,-0.027081273,0.047884141,0.008499999,-0.055691165,-0.186945238,0.009588855,-0.210132703,0,0.047497999,3.204917872,0.047497999,3.252415872
2049,2.599304213,0.367508328,0.21795683,0.250094666,0.163502951,-0.026518624,0.047033261,0.008234155,-0.053739031,-0.179644941,0.008744154,-0.209960863,0,0.025212177,3.192515099,0.025212177,3.217727276
2050,2.592404863,0.360935204,0.218801556,0.246134812,0.159122309,-0.025968409,0.046192041,0.007968312,-0.051786897,-0.172300328,0.007899453,-0.209725539,0,-0.009309483,3.179677377,-0.009309483,3.170367894
2051,2.584714481,0.354443358,0.219627808,0.242314672,0.155849655,-0.02543052,0.045361223,0.007813703,-0.051044974,-0.169484239,0.007584807,-0.209470716,0,-0.026329124,3.162279258,-0.026329124,3.135950134
2052,2.576616337,0.348114082,0.220437487,0.238626203,0.152657051,-0.024905278,0.04455121,0.007659094,-0.050303051,-0.166661516,0.007270161,-0.209196393,0,-0.042001837,3.144865387,-0.042001837,3.10286355
2053,2.568481886,0.342039288,0.221232335,0.235062174,0.149580051,-0.024392885,0.043773765,0.007504485,-0.049561128,-0.163832096,0.006955515,-0.208902572,0,-0.053238596,3.127940819,-0.053238596,3.074702223
2054,2.560257584,0.336205269,0.222015531,0.231617107,0.146611556,-0.023892875,0.043027135,0.007349876,-0.048819204,-0.160995916,0.00664087,-0.208589251,0,-0.048932065,3.11142768,-0.048932065,3.062495615
2055,2.551929653,0.330597835,0.2227872,0.22828539,0.143744451,-0.02340483,0.042309502,0.007195267,-0.048077281,-0.158152908,0.006326224,-0.208256431,0,-0.028017193,3.09528407,-0.028017193,3.067266877
2056,2.543457875,0.325197866,0.223541711,0.225061892,0.140969829,-0.022928519,0.041618421,0.007040657,-0.047335358,-0.155303008,0.006011578,-0.207904112,0,-0.002126697,3.079428833,-0.002126697,3.077302135
2057,2.534841317,0.31999472,0.22428809,0.221941789,0.138282368,-0.022463499,0.040952529,0.006886048,-0.046593435,-0.152446146,0.005696932,-0.207532294,0,-0.0013581,3.063848418,-0.0013581,3.062490318
2058,2.526039483,0.314977571,0.225020519,0.218920158,0.13567673,-0.022009579,0.04031044,0.006731439,-0.045851512,-0.149582256,0.005382286,-0.207140977,0,0.002930053,3.048474302,0.002930053,3.051404355
2059,2.517065058,0.310130618,0.22573919,0.215991969,0.133145795,-0.021566299,0.039690133,0.00657683,-0.045109589,-0.146711266,0.00506764,-0.20673016,0,0.006157066,3.03328992,0.006157066,3.039446986
2060,2.507876844,0.305442292,0.226447257,0.213152998,0.13068423,-0.021133491,0.039090127,0.006422221,-0.044367666,-0.143833106,0.004752994,-0.206299844,0,-0.015366778,3.018234857,-0.015366778,3.002868079
2061,2.498487551,0.300905396,0.227144776,0.210398968,0.128539721,-0.020710867,0.038509501,0.006370452,-0.043483154,-0.141190172,0.004585341,-0.205859662,0,-0.033606819,3.003697849,-0.033606819,2.97009103
2062,2.488923133,0.296512504,0.22783476,0.207726923,0.126457464,-0.020299539,0.037947304,0.006318682,-0.042598643,-0.138540719,0.004417688,-0.205409615,0,-0.048608513,2.989289943,-0.048608513,2.940681429
2063,2.4792234,0.292251407,0.228517384,0.205132764,0.124432132,-0.019899656,0.037401974,0.006266913,-0.041714131,-0.13588468,0.004250035,-0.204949701,0,-0.053913183,2.97502784,-0.053913183,2.921114658
2064,2.469387731,0.288114261,0.229192731,0.202612632,0.122460151,-0.01950957,0.036872507,0.006215143,-0.04082962,-0.133221987,0.004082381,-0.204479921,0,-0.055874381,2.96089644,-0.055874381,2.905022058
2065,2.459401967,0.284097791,0.22986674,0.200163001,0.120539761,-0.019128677,0.036358484,0.006163374,-0.039945108,-0.130552571,0.003914728,-0.204000275,0,-0.049443764,2.946879214,-0.049443764,2.89743545
2066,2.449265498,0.280189221,0.230533662,0.197780445,0.118665608,-0.018756538,0.03585827,0.006111604,-0.039060597,-0.127876362,0.003747075,-0.203510763,0,-0.020868064,2.932947124,-0.020868064,2.91207906
2067,2.438964049,0.276380292,0.231196572,0.195461699,0.116834156,-0.018392817,0.035370808,0.006059835,-0.038176085,-0.125193287,0.003579422,-0.203011385,0,0.004665821,2.919073258,0.004665821,2.923739079
2068,2.428496769,0.2726673,0.231852503,0.19320427,0.115043605,-0.018037348,0.034895624,0.006008065,-0.037291573,-0.122503274,0.003411769,-0.202502141,0,0.018813637,2.905245568,0.018813637,2.924059205
2069,2.417835676,0.269041696,0.232507525,0.191004784,0.11329041,-0.017689798,0.034431624,0.005956295,-0.036407062,-0.119806248,0.003244116,-0.201983031,0,0.013074195,2.891425988,0.013074195,2.904500183
2070,2.407007163,0.265499648,0.233155732,0.188860689,0.111572792,-0.017349963,0.033978317,0.005904526,-0.03552255,-0.117102132,0.003076463,-0.201454055,0,-0.002711034,2.877626629,-0.002711034,2.874915595
2071,2.395982974,0.262032376,0.233797246,0.186770095,0.109842096,-0.017017622,0.03353458,0.005906625,-0.033985773,-0.113399476,0.002933534,-0.200916716,0,-0.025223919,2.865479939,-0.025223919,2.84025602
2072,2.384789748,0.258611717,0.234438296,0.184730728,0.108132745,-0.016693492,0.033096808,0.005908723,-0.032448996,-0.109683493,0.002790606,-0.200371014,0,-0.03611803,2.853302376,-0.03611803,2.817184346
2073,2.373412738,0.255204394,0.235073274,0.182740404,0.106432287,-0.016377587,0.032660743,0.005910822,-0.030912219,-0.105953986,0.002647677,-0.199816949,0,-0.044232314,2.841021598,-0.044232314,2.796789284
2074,2.361850949,0.251815342,0.235708119,0.180796496,0.104742505,-0.016068617,0.032227016,0.005912921,-0.029375442,-0.102210752,0.002504749,-0.199254522,0,-0.056062601,2.828648766,-0.056062601,2.772586164
2075,2.350103695,0.248435074,0.236336974,0.178897283,0.103059838,-0.015766201,0.031794414,0.00591502,-0.027838665,-0.098453583,0.00236182,-0.198683731,0,-0.060880704,2.816161937,-0.060880704,2.755281234
2076,2.338183499,0.245073402,0.236962681,0.177040774,0.101387842,-0.015470031,0.031364191,0.005917119,-0.026301888,-0.094682265,0.002218892,-0.198104578,0,-0.065717797,2.803589637,-0.065717797,2.73787184
2077,2.326075811,0.241715868,0.237582435,0.175224964,0.09972118,-0.015179877,0.030934498,0.005919217,-0.024765111,-0.090896578,0.002075963,-0.197517062,0,-0.059358172,2.790891309,-0.059358172,2.731533137
2078,2.313765718,0.238372285,0.238202116,0.173448596,0.098063413,-0.014895644,0.03050659,0.005921316,-0.023228334,-0.087096294,0.001933035,-0.196921183,0,-0.041456649,2.778071614,-0.041456649,2.736614965
2079,2.301279781,0.23503298,0.238818813,0.17170998,0.096410982,-0.014617124,0.03007923,0.005923415,-0.021691557,-0.083281183,0.001790106,-0.196316941,0,-0.022094655,2.765138483,-0.022094655,2.743043828
2080,2.288575486,0.231702944,0.239429531,0.17000767,0.094765661,-0.014344175,0.029653056,0.005925514,-0.02015478,-0.079451003,0.001647178,-0.195704337,0,-0.008484703,2.752052745,-0.008484703,2.743568042
2081,2.275679283,0.228377359,0.24003729,0.168340462,0.093316406,-0.014076652,0.029227452,0.0059479,-0.018968073,-0.076512601,0.001572327,-0.195088811,0,-0.006723932,2.737852343,-0.006723932,2.731128411
2082,2.262548124,0.225085936,0.240647709,0.16670556,0.091883144,-0.013814443,0.02880622,0.005970287,-0.017781365,-0.073564157,0.001497475,-0.194470363,0,-0.007807809,2.723514127,-0.007807809,2.715706318
2083,2.249124739,0.221844015,0.241260682,0.165101745,0.090471235,-0.013557559,0.028391323,0.005992674,-0.016594658,-0.070605516,0.001422624,-0.193848993,0,-0.022223264,2.709002311,-0.022223264,2.686779048
2084,2.235435336,0.218657015,0.241879102,0.163527373,0.089082448,-0.013305874,0.027983454,0.006015061,-0.015407951,-0.067636516,0.001347773,-0.193224702,0,-0.028900414,2.694352519,-0.028900414,2.665452105
2085,2.221478209,0.215515418,0.242503062,0.161981741,0.087713223,-0.013059273,0.027581397,0.006037448,-0.014221243,-0.064656993,0.001272922,-0.192597489,0,-0.050547089,2.67954842,-0.050547089,2.629001331
2086,2.207223651,0.212419684,0.24312961,0.160464331,0.086363565,-0.012817685,0.027185208,0.006059835,-0.013034536,-0.061666776,0.001198071,-0.191967354,0,-0.062495514,2.664557603,-0.062495514,2.602062089
2087,2.192712019,0.209365174,0.243761756,0.158973903,0.085031696,-0.012580961,0.026794296,0.006082221,-0.011847829,-0.058665688,0.001123219,-0.191334298,0,-0.063466811,2.649415511,-0.063466811,2.5859487
2088,2.177913271,0.206347226,0.244396565,0.157509379,0.083715837,-0.012348932,0.026408063,0.006104608,-0.010661122,-0.055653546,0.001048368,-0.190698319,0,-0.061775836,2.634081399,-0.061775836,2.572305563
2089,2.162825671,0.203361054,0.245037068,0.156070154,0.082414202,-0.012121491,0.026025896,0.006126995,-0.009474414,-0.052630163,0.000973517,-0.19005942,0,-0.045085645,2.618549069,-0.045085645,2.573463425
2090,2.147475447,0.200412059,0.245683196,0.15465544,0.08112858,-0.011898502,0.025648488,0.006149382,-0.008287707,-0.049595344,0.000898666,-0.189417598,0,-0.017354855,2.602852107,-0.017354855,2.585497252
2091,2.13184682,0.197490367,0.246332075,0.153264569,0.079860252,-0.011679851,0.025274573,0.006165472,-0.006626213,-0.04549888,0.000782607,-0.188771203,0,0.003058789,2.588440588,0.003058789,2.591499378
2092,2.115923418,0.194611555,0.246986558,0.151894379,0.078609714,-0.011464857,0.024906146,0.006181563,-0.004964719,-0.041382892,0.000666548,-0.188120236,0,0.02957672,2.573847178,0.02957672,2.603423898
2093,2.0997176,0.191786312,0.247637607,0.150541689,0.077380525,-0.011253267,0.024544575,0.006197653,-0.003303225,-0.037246977,0.000550489,-0.187464695,0,0.01861501,2.559088288,0.01861501,2.577703298
2094,2.083227234,0.189020161,0.248291062,0.149206344,0.076174455,-0.01104555,0.024190566,0.006213744,-0.001641731,-0.033090715,0.00043443,-0.186804581,0,-0.0036516,2.544175421,-0.0036516,2.540523821
2095,2.066450148,0.186303318,0.248944087,0.147888719,0.074987954,-0.010841848,0.023842868,0.006229835,1.98E-05,-0.028913667,0.000318372,-0.186139894,0,-0.021327363,2.529089654,-0.021327363,2.507762292
2096,2.049384295,0.183630968,0.249599711,0.146587763,0.073819233,-0.010642024,0.023500864,0.006245925,0.001681256,-0.024715377,0.000202313,-0.185470634,0,-0.04199003,2.513824294,-0.04199003,2.471834264
2097,2.032027398,0.181034619,0.250254608,0.145305671,0.072678982,-0.010450571,0.023168587,0.006262016,0.00334275,-0.020495369,8.63E-05,-0.1847968,0,-0.04904503,2.498418144,-0.04904503,2.449373113
2098,2.014391804,0.178556341,0.250908343,0.144043172,0.071581407,-0.010269053,0.02285142,0.006278106,0.005004244,-0.016253146,-2.98E-05,-0.184118394,0,-0.05560091,2.482944439,-0.05560091,2.427343529
2099,1.996475282,0.176176251,0.25156113,0.142798437,0.070519419,-0.0100933,0.022546819,0.006294197,0.006665738,-0.011988188,-0.000145864,-0.183435415,0,-0.046094639,2.467374506,-0.046094639,2.421279867
2100,1.978260858,0.173894957,0.252215916,0.141570447,0.069492995,-0.00992156,0.022254862,0.006310287,0.008327232,-0.00769995,-0.000261923,-0.182747862,0,-0.024190006,2.451696259,-0.024190006,2.427506253
2101,1.959775497,0.171692289,0.25286993,0.140363483,0.068580121,-0.009753689,0.021972967,0.006310287,0.00862877,-0.00663678,-0.000334064,-0.182074061,0,0.001653369,2.43139475,0.001653369,2.433048119
2102,1.941339755,0.16962637,0.253519452,0.139177614,0.067715266,-0.009591964,0.021708573,0.006310287,0.008930308,-0.005572295,-0.000406206,-0.18141401,0,0.000227305,2.41134315,0.000227305,2.411570455
2103,1.92329272,0.167734836,0.254157847,0.138007458,0.066910889,-0.009436551,0.021466497,0.006310287,0.009231847,-0.00450649,-0.000478348,-0.180767711,0,-0.000797633,2.39192328,-0.000797633,2.391125648
2104,1.905563613,0.166002871,0.254788343,0.136851174,0.066161652,-0.009285146,0.021244842,0.006310287,0.009533385,-0.003439358,-0.000550489,-0.180135163,0,-0.011960309,2.373046011,-0.011960309,2.361085701
2105,1.888140804,0.164415522,0.25540522,0.135709558,0.065462218,-0.009137086,0.021041695,0.006310287,0.009834923,-0.002370893,-0.000622631,-0.179516365,0,-0.033190732,2.354673253,-0.033190732,2.321482521
2106,1.870997133,0.162957616,0.256014485,0.134581309,0.064807251,-0.008991987,0.020855114,0.006310287,0.010136461,-0.001301087,-0.000694773,-0.178911319,0,-0.045288409,2.336760491,-0.045288409,2.291472082
2107,1.854119958,0.16161389,0.256613434,0.13346644,0.064191419,-0.008849749,0.020683146,0.006310287,0.010437999,-0.000229935,-0.000766914,-0.178320024,0,-0.055223247,2.319269951,-0.055223247,2.264046704
2108,1.837496539,0.160379481,0.257205024,0.132364529,0.063612937,-0.008710261,0.020525168,0.006310287,0.010739538,0.000842572,-0.000839056,-0.17774248,0,-0.056274541,2.302184278,-0.056274541,2.245909737
2109,1.821114113,0.159238927,0.257786511,0.131275738,0.06306647,-0.008573439,0.020379201,0.006310287,0.011041076,0.001916438,-0.000911197,-0.177178687,0,-0.049857073,2.285465438,-0.049857073,2.235608365
2110,1.804959561,0.158181952,0.258358005,0.130199198,0.062548463,-0.008439162,0.020243931,0.006310287,0.011342614,0.002991672,-0.000983339,-0.176628645,0,-0.029168046,2.269084537,-0.029168046,2.239916491
2111,1.789004775,0.157208822,0.258919517,0.129135487,0.062058898,-0.008307454,0.020119391,0.006310287,0.011644152,0.00406828,-0.001055481,-0.176092354,0,0.014065836,2.253014321,0.014065836,2.267080157
2112,1.773266114,0.156298505,0.259474202,0.128083724,0.061590672,-0.008178191,0.020002889,0.006310287,0.01194569,0.005146269,-0.001127622,-0.175569814,0,0.01601444,2.237242726,0.01601444,2.253257166
2113,1.757715339,0.155451206,0.260019168,0.127043829,0.061143793,-0.00805127,0.019894453,0.006310287,0.012247229,0.006225647,-0.001199764,-0.175061025,0,0.018513371,2.221738891,0.018513371,2.240252262
2114,1.742368944,0.154660686,0.260557383,0.126015978,0.060716126,-0.007926722,0.019793283,0.006310287,0.012548767,0.00730642,-0.001271906,-0.174565987,0,-0.006338234,2.20651326,-0.006338234,2.200175026
2115,1.727182835,0.153918555,0.26108605,0.124999318,0.060304819,-0.007804447,0.019698306,0.006310287,0.012850305,0.008388595,-0.001344047,-0.1740847,0,-0.0136635,2.191505877,-0.0136635,2.177842377
2116,1.712188651,0.153220686,0.261605151,0.123994111,0.059908456,-0.007684394,0.019608994,0.006310287,0.013151843,0.00947218,-0.001416189,-0.173617165,0,-0.034831408,2.176742614,-0.034831408,2.141911206
2117,1.697342317,0.152561812,0.26211777,0.123000272,0.059525255,-0.007566525,0.019524672,0.006310287,0.013453381,0.010557183,-0.001488331,-0.17316338,0,-0.045914613,2.162174713,-0.045914613,2.1162601
2118,1.682675265,0.151937738,0.262623913,0.122017118,0.059153791,-0.00745071,0.019444804,0.006310287,0.01375492,0.011643609,-0.001560472,-0.172723346,0,-0.053041473,2.147826916,-0.053041473,2.094785443
2119,1.668158226,0.151345354,0.263120666,0.121044949,0.058793001,-0.007337002,0.019368991,0.006310287,0.014056458,0.012731468,-0.001632614,-0.172297064,0,-0.052798788,2.133662721,-0.052798788,2.080863933
2120,1.653792283,0.150780975,0.263608117,0.12008356,0.058441639,-0.00722532,0.019296763,0.006310287,0.014357996,0.013820766,-0.001704756,-0.171884532,0,-0.033024766,2.119677779,-0.033024766,2.086653013
