File Description: RCMIP SSP245 effective radiative forcing scenario from 1750-2500.,,,,,,,,,,,,,,,,,
"Code Source: Extracted using default Python model version of FAIR2.0, available at https://github.com/njleach/
FAIR/tree/47c6eec031d2edcf09424394dbb86581a1b246ba",,,,,,,,,,,,,,,,,
"Paper Reference: Leach et al. 2021. ""FaIRv2.0.0: a generalized impulse response model for climate
uncertainty and future scenario exploration,"" Geoscientific Model Development. https://doi.org/10.5194/gmd-14-3007-2021",,,,,,,,,,,,,,,,,
2007,1.81841661,0.510541297,0.148581846,0.356311441,0.337,-0.056207047,0.065338444,0.020722319,-0.31297509,-0.917378369,0.081136203,-0.196318194,0.108859879,-0.051370501,1.855169459,0.057489378,1.912658837
2008,1.850271087,0.514151537,0.151377258,0.358324339,0.3395,-0.055469806,0.065800478,0.020470971,-0.293149122,-0.887111129,0.078961793,-0.196652904,0.123745303,-0.053850994,1.946474501,0.069894309,2.01636881
2009,1.873152301,0.515533713,0.153492221,0.359583397,0.342,-0.054434522,0.065977367,0.019394627,-0.280926175,-0.869620019,0.079160493,-0.196987614,0.099354301,-0.053913396,2.006325789,0.045440905,2.051766694
2010,1.909179145,0.517700915,0.156097486,0.361561445,0.3445,-0.053786247,0.066254723,0.020269285,-0.293705515,-0.902863185,0.08543309,-0.197322323,0.128702663,-0.031760564,2.013318818,0.096942098,2.110260916
2011,1.941915366,0.519651807,0.159163376,0.363376005,0.34675,-0.053214244,0.066504396,0.020810096,-0.279183212,-0.88263474,0.083330934,-0.197657033,0.093923111,0.002607527,2.088812752,0.096530637,2.185343389
2012,1.972226203,0.520446657,0.161713241,0.364760049,0.349,-0.052651069,0.06660612,0.021098108,-0.304166067,-0.913919614,0.085886939,-0.197991742,0.125955994,0.016975666,2.073008823,0.14293166,2.215940484
2013,2.011647367,0.523202194,0.164442566,0.367416302,0.35125,-0.05204911,0.06695877,0.021368501,-0.277363569,-0.880640148,0.084253309,-0.198326452,0.146669676,0.025243977,2.182159728,0.171913653,2.354073381
2014,2.038006979,0.526541837,0.167635124,0.368656161,0.3535,-0.051390868,0.067386173,0.021474257,-0.302180564,-0.911494607,0.086328369,-0.198661162,0.13015738,0.035134748,2.1658017,0.165292128,2.331093829
2015,2.072602193,0.530466233,0.171181257,0.37036776,0.354927761,-0.051128932,0.067888413,0.021911108,-0.252581922,-0.845467275,0.086136443,-0.198995871,0.117141642,0.005228425,2.327307168,0.122370067,2.449677235
2016,2.117968783,0.534082175,0.173827532,0.372433337,0.354768136,-0.051144809,0.068351176,0.022749215,-0.243948185,-0.824395351,0.084090962,-0.199330581,0.104125904,-0.031556094,2.409452389,0.07256981,2.482022199
2017,2.155605247,0.54243468,0.175858397,0.372229933,0.356841449,-0.049953969,0.06942012,0.023587322,-0.235314449,-0.803127723,0.082045481,-0.19966529,0.091110166,-0.041435449,2.489961197,0.049674717,2.539635914
2018,2.19619657,0.547368483,0.178060025,0.373042588,0.357320443,-0.049372339,0.070051542,0.024425429,-0.226680712,-0.781655802,0.08,-0.2,0.078094428,-0.045436423,2.568756225,0.032658006,2.601414231
2019,2.236589691,0.551955212,0.180275824,0.374077481,0.3576443,-0.048766094,0.070638546,0.025263536,-0.218046975,-0.759970283,0.077954519,-0.200955883,0.06507869,-0.04614174,2.646659872,0.01893695,2.665596823
2020,2.276870712,0.55622213,0.182505536,0.375183066,0.357824163,-0.04814718,0.07118462,0.026101643,-0.209413239,-0.738061049,0.075909038,-0.201896862,0.052062952,-0.040937502,2.724282579,0.01112545,2.735408028
2021,2.317082033,0.560198389,0.184748935,0.37639201,0.359093955,-0.047521119,0.071693497,0.027016005,-0.209551485,-0.734780598,0.075006873,-0.202826926,0.039047214,-0.004411626,2.776551568,0.034635588,2.811187156
2022,2.357237738,0.563957124,0.187008273,0.377352545,0.360265925,-0.046883681,0.072174535,0.027930367,-0.209689732,-0.731495488,0.074104707,-0.203746076,0.026031476,0.035424192,2.828216235,0.061455669,2.889671904
2023,2.397364674,0.567559396,0.189279851,0.377797676,0.361368519,-0.046232329,0.07263555,0.028844729,-0.209827979,-0.728205691,0.073202541,-0.204654312,0.013015738,0.05801273,2.879132625,0.071028468,2.950161092
2024,2.437476013,0.571017577,0.191566558,0.377881389,0.36240708,-0.04557292,0.073078123,0.029759091,-0.209966226,-0.724911174,0.072300376,-0.205551635,0,0.066868386,2.929484253,0.066868386,2.996352639
2025,2.477570766,0.574343889,0.193868235,0.377694259,0.363386943,-0.044909222,0.073503821,0.030673453,-0.210104472,-0.721611906,0.07139821,-0.206438043,0,0.044823396,2.979375933,0.044823396,3.024199329
2026,2.51768849,0.577550451,0.196181712,0.377304153,0.364313446,-0.044244163,0.073914193,0.031587815,-0.210242719,-0.718307855,0.070496044,-0.207313537,0,0.019838224,3.02892803,0.019838224,3.048766254
2027,2.557827504,0.580645501,0.198506934,0.376606461,0.365190148,-0.043574393,0.074310293,0.032502177,-0.210380966,-0.714998988,0.069593879,-0.208178117,0,-0.005599407,3.078050432,-0.005599407,3.072451024
2028,2.59798621,0.583633457,0.200846757,0.375529548,0.366018821,-0.042897718,0.074692688,0.033416539,-0.210519213,-0.711685272,0.068691713,-0.209031783,0,-0.015808752,3.126681747,-0.015808752,3.110872994
2029,2.63820281,0.586529701,0.203198032,0.374183807,0.366806589,-0.042218318,0.075063346,0.034330901,-0.210657459,-0.708366676,0.067789547,-0.209874535,0,-0.032786869,3.174987744,-0.032786869,3.142200875
2030,2.678461876,0.589334807,0.205563688,0.372653306,0.367553443,-0.04153931,0.07542234,0.035245263,-0.210795706,-0.705043163,0.066887382,-0.210706373,0,-0.041865427,3.223037552,-0.041865427,3.181172125
2031,2.718774514,0.592056683,0.207940624,0.371003462,0.367607608,-0.040863243,0.075770682,0.035825921,-0.207440498,-0.696676291,0.066042455,-0.211517516,0,-0.050798536,3.278524402,-0.050798536,3.227725866
2032,2.758996332,0.594559136,0.210321908,0.36910863,0.367556829,-0.040184186,0.076090943,0.036406579,-0.20408529,-0.688277182,0.065197529,-0.212307963,0,-0.048807785,3.333383264,-0.048807785,3.284575479
2033,2.798986578,0.596725047,0.212700442,0.366872197,0.367342411,-0.039498841,0.076368134,0.036987238,-0.200730082,-0.679845288,0.064352602,-0.213077715,0,-0.026982126,3.387182724,-0.026982126,3.360200598
2034,2.838786731,0.598574239,0.215076153,0.364392699,0.366973242,-0.038812517,0.076604791,0.037567896,-0.197374874,-0.671380044,0.063507676,-0.213826771,0,0.011297822,3.440089219,0.011297822,3.451387042
2035,2.878411641,0.60012984,0.217445981,0.36174648,0.366460004,-0.038128823,0.076803875,0.038148554,-0.194019666,-0.662880867,0.062662749,-0.214555132,0,0.015861784,3.492224637,0.015861784,3.508086421
2036,2.917888642,0.601417995,0.219815558,0.358992987,0.365815137,-0.037450299,0.076968731,0.038729213,-0.190664457,-0.654347157,0.061817823,-0.215262798,0,0.032928374,3.543721374,0.032928374,3.576649747
2037,2.957244528,0.60245403,0.222181908,0.356175141,0.365045766,-0.036778662,0.077101322,0.039309871,-0.187309249,-0.645778294,0.060972896,-0.215949768,0,0.015793526,3.594669488,0.015793526,3.610463015
2038,2.996480485,0.603260186,0.224541905,0.353327015,0.364162558,-0.036115423,0.077204493,0.03989053,-0.183954041,-0.637173639,0.06012797,-0.216616043,0,0.015107058,3.645135995,0.015107058,3.660243053
2039,3.035609758,0.603847578,0.226901397,0.350471669,0.363170843,-0.0354615,0.077279667,0.040471188,-0.180598833,-0.628532531,0.059283043,-0.217261623,0,-0.009433177,3.695180656,-0.009433177,3.685747479
2040,3.074645773,0.60423461,0.229254373,0.347628155,0.362079522,-0.034817813,0.077329198,0.041051846,-0.177243625,-0.619854288,0.058438117,-0.217886507,0,-0.032562332,3.744859362,-0.032562332,3.712297029
2041,3.113588907,0.604439287,0.231606498,0.344807645,0.360880403,-0.034184842,0.077355393,0.041474398,-0.173335769,-0.609587263,0.057375297,-0.218463363,0,-0.052797078,3.795956591,-0.052797078,3.743159512
2042,3.152330355,0.604397762,0.233944387,0.342007414,0.359558537,-0.033558803,0.077350078,0.041896949,-0.169427913,-0.599268051,0.056312478,-0.218992191,0,-0.058368667,3.846551002,-0.058368667,3.788182335
2043,3.190775718,0.604049574,0.236263401,0.339218499,0.358083714,-0.032938027,0.077305518,0.0423195,-0.165520058,-0.588895494,0.055249659,-0.219472991,0,-0.055700668,3.896439014,-0.055700668,3.840738346
2044,3.228928963,0.603419506,0.238566258,0.336446897,0.356468371,-0.032326254,0.077224882,0.042742052,-0.161612202,-0.578468392,0.05418684,-0.219905762,0,-0.043285561,3.945671158,-0.043285561,3.902385597
2045,3.266818282,0.602528817,0.240847049,0.333696091,0.35472318,-0.031724567,0.077110893,0.043164603,-0.157704346,-0.567985496,0.053124021,-0.220290506,0,-0.007147499,3.994308021,-0.007147499,3.987160523
2046,3.304447244,0.601391232,0.243111514,0.330970304,0.352855257,-0.031133631,0.076965306,0.043587155,-0.15379649,-0.557445506,0.052061202,-0.220627222,0,0.017395172,4.042386366,0.017395172,4.059781538
2047,3.341831023,0.600027788,0.245353744,0.328270436,0.350875279,-0.030553471,0.076790814,0.044009706,-0.149888635,-0.546847069,0.050998383,-0.220915909,0,0.044863616,4.089952089,0.044863616,4.134815705
2048,3.378984602,0.598452038,0.247579431,0.325598093,0.348790359,-0.029984372,0.076589152,0.044432257,-0.145980779,-0.536188772,0.049935564,-0.221156568,0,0.047497999,4.137051005,0.047497999,4.184549004
2049,3.41589935,0.596681257,0.249785568,0.322952102,0.346609388,-0.029426163,0.07636253,0.044854809,-0.142072923,-0.525469146,0.048872745,-0.221349199,0,0.025212177,4.183700315,0.025212177,4.208912492
2050,3.452601516,0.594729059,0.251972071,0.320331916,0.344339478,-0.028878859,0.07611269,0.04527736,-0.138165067,-0.514686654,0.047809925,-0.221493802,0,-0.009309483,4.229949632,-0.009309483,4.220640148
2051,3.489082157,0.592605393,0.254141814,0.317736219,0.341884403,-0.02834238,0.075840906,0.045607566,-0.135472649,-0.506840763,0.046911034,-0.221579484,0,-0.026329124,4.271574214,-0.026329124,4.24524509
2052,3.525182737,0.590298811,0.256286577,0.315211525,0.339340395,-0.027799298,0.075545712,0.045937772,-0.13278023,-0.498961941,0.046012142,-0.221606245,0,-0.042001837,4.312667957,-0.042001837,4.270666119
2053,3.560747652,0.587797624,0.258401121,0.312798758,0.336702115,-0.027243985,0.075225613,0.046267977,-0.130087811,-0.491049603,0.045113251,-0.221574086,0,-0.053238596,4.353098626,-0.053238596,4.29986003
2054,3.595773185,0.585115193,0.260485407,0.3104914,0.333976677,-0.0266921,0.074882319,0.046598183,-0.127395393,-0.483103147,0.044214359,-0.221483005,0,-0.048932065,4.392863079,-0.048932065,4.343931014
2055,3.630301137,0.582264911,0.262539301,0.308282548,0.331171195,-0.026148235,0.074517543,0.046928389,-0.124702974,-0.475121952,0.043315467,-0.221333003,0,-0.028017193,4.432014327,-0.028017193,4.403997133
2056,3.664338252,0.57925654,0.264565663,0.306167614,0.328291018,-0.025613681,0.074132536,0.047258594,-0.122010555,-0.467105377,0.042416576,-0.22112408,0,-0.002126697,4.4705731,-0.002126697,4.468446402
2057,3.697891227,0.576103577,0.266561541,0.304140329,0.325343239,-0.025088821,0.073729024,0.0475888,-0.119318137,-0.459052763,0.041517684,-0.220856236,0,-0.0013581,4.508559464,-0.0013581,4.507201364
2058,3.730977904,0.572812296,0.268526928,0.302196491,0.322331433,-0.024573544,0.073307809,0.047919006,-0.116625718,-0.450963426,0.040618792,-0.220529472,0,0.002930053,4.5459985,0.002930053,4.548928553
2059,3.763615377,0.569396208,0.270464588,0.300330431,0.319262705,-0.024067709,0.072870623,0.048249212,-0.113933299,-0.442836663,0.039719901,-0.220143786,0,0.006157066,4.582927587,0.006157066,4.589084653
2060,3.79580955,0.565861662,0.272374502,0.29853792,0.316140615,-0.023571144,0.072418276,0.048579417,-0.111240881,-0.434671747,0.038821009,-0.219699179,0,-0.015366778,4.61936,-0.015366778,4.603993222
2061,3.827566302,0.562215124,0.274253804,0.296814681,0.312950571,-0.023083709,0.071951596,0.049579129,-0.109386786,-0.427690615,0.037844444,-0.21923519,0,-0.033606819,4.653779353,-0.033606819,4.620172534
2062,3.858781038,0.558570287,0.276097947,0.295155599,0.309765867,-0.022613082,0.071485135,0.050578841,-0.107532691,-0.420681084,0.036867879,-0.218751817,0,-0.048608513,4.687723918,-0.048608513,4.639115404
2063,3.889362533,0.555027354,0.277899701,0.293553683,0.306634513,-0.022161863,0.071031715,0.051578553,-0.105678596,-0.413642662,0.035891313,-0.218249063,0,-0.053913183,4.721247181,-0.053913183,4.667333998
2064,3.919329625,0.551576049,0.279659306,0.29200319,0.303551188,-0.021722919,0.070590021,0.052578264,-0.103824501,-0.406574845,0.034914748,-0.217726925,0,-0.055874381,4.754353201,-0.055874381,4.698478819
2065,3.94868995,0.548217103,0.281376825,0.290500547,0.300515887,-0.021294009,0.070160147,0.053577976,-0.101970406,-0.39947711,0.033938183,-0.217185404,0,-0.049443764,4.787049689,-0.049443764,4.737605924
2066,3.977461347,0.544940046,0.283052525,0.289043908,0.297523283,-0.020874217,0.069740753,0.054577688,-0.100116311,-0.392348922,0.032961618,-0.216624501,0,-0.020868064,4.819337216,-0.020868064,4.798469152
2067,4.005661909,0.541741724,0.284686507,0.287631047,0.294571581,-0.02046325,0.069331436,0.0555774,-0.098262216,-0.385189728,0.031985052,-0.216044216,0,0.004665821,4.851227248,0.004665821,4.855893069
2068,4.033287287,0.538615181,0.286281788,0.28625866,0.291657233,-0.020060638,0.068931305,0.056577112,-0.096408121,-0.377998956,0.031008487,-0.215444547,0,0.018813637,4.882704791,0.018813637,4.901518428
2069,4.06037626,0.535564754,0.287835554,0.284925331,0.288782016,-0.019666237,0.068540915,0.057576823,-0.094554026,-0.370776018,0.030031922,-0.214825496,0,0.013074195,4.913811798,0.013074195,4.926885992
2070,4.086913314,0.532575843,0.28935092,0.283628899,0.285938818,-0.019279737,0.068158398,0.058576535,-0.092699931,-0.363520308,0.029055357,-0.214187062,0,-0.002711034,4.944511046,-0.002711034,4.941800012
2071,4.112936477,0.52964892,0.290825105,0.282367483,0.283430476,-0.018900969,0.067783814,0.059681185,-0.09102531,-0.356494951,0.028060389,-0.213514393,0,-0.025223919,4.974798227,-0.025223919,4.949574308
2072,4.138198091,0.526754249,0.292250462,0.281129136,0.28093992,-0.018513205,0.067413358,0.060785835,-0.089350689,-0.349437793,0.027065421,-0.212807489,0,-0.03611803,5.004427297,-0.03611803,4.968309267
2073,4.162516944,0.523861747,0.293622157,0.279904937,0.278452922,-0.018111145,0.067043179,0.061890485,-0.087676068,-0.342348222,0.026070454,-0.212066351,0,-0.044232314,5.033161039,-0.044232314,4.988928725
2074,4.1859133,0.520971469,0.294937419,0.278698991,0.275969483,-0.017709672,0.066673284,0.062995135,-0.086001446,-0.335225605,0.025075486,-0.211290978,0,-0.056062601,5.061006866,-0.056062601,5.004944264
2075,4.208406773,0.518083355,0.296199199,0.277511347,0.273489603,-0.017313144,0.066303667,0.064099785,-0.084326825,-0.328069287,0.024080519,-0.21048137,0,-0.060880704,5.087983623,-0.060880704,5.027102919
2076,4.230016339,0.515197503,0.297401909,0.276341512,0.271013279,-0.016922812,0.065934339,0.065204436,-0.082652204,-0.320878591,0.023085551,-0.209637528,0,-0.065717797,5.114103733,-0.065717797,5.048385936
2077,4.250760248,0.512317587,0.298553994,0.275188637,0.26854229,-0.01653893,0.065565771,0.066309086,-0.080977583,-0.313652817,0.022090583,-0.208759451,0,-0.059358172,5.139399415,-0.059358172,5.080041243
2078,4.27065685,0.509443736,0.299649926,0.274051329,0.266076637,-0.01616144,0.06519798,0.067413736,-0.079302962,-0.306391239,0.021095616,-0.207847139,0,-0.041456649,5.16388303,-0.041456649,5.122426381
2079,4.289723111,0.506575869,0.300695371,0.272929709,0.263616321,-0.015790253,0.064830953,0.068518386,-0.077628341,-0.299093106,0.020100648,-0.206900593,0,-0.022094655,5.187578076,-0.022094655,5.165483421
2080,4.307955896,0.503714124,0.301684767,0.271822597,0.261161343,-0.01542525,0.064464711,0.069623036,-0.07595372,-0.29175764,0.019105681,-0.205919811,0,-0.008484703,5.210475735,-0.008484703,5.201991032
2081,4.325381876,0.500862285,0.302623773,0.270729156,0.258679297,-0.015066265,0.064099736,0.070344311,-0.07406669,-0.284349773,0.018240771,-0.20491247,0,-0.006723932,5.232566007,-0.006723932,5.225842075
2082,4.341863284,0.498086278,0.303517012,0.269665333,0.256234608,-0.014738788,0.063744466,0.071065587,-0.072179661,-0.276903135,0.017375862,-0.203878569,0,-0.007807809,5.253852279,-0.007807809,5.24604447
2083,4.357284166,0.495452642,0.304366343,0.268639802,0.253857502,-0.014450606,0.063407417,0.071786863,-0.070292631,-0.269416893,0.016510952,-0.202818108,0,-0.022223264,5.274327449,-0.022223264,5.252104186
2084,4.371671471,0.492954409,0.305177535,0.267641798,0.25154443,-0.014178259,0.063087696,0.072508138,-0.068405602,-0.261890189,0.015646043,-0.201731087,0,-0.028900414,5.294026383,-0.028900414,5.265125969
2085,4.385041798,0.490580701,0.305950788,0.266667217,0.249290062,-0.013914602,0.062783912,0.073229414,-0.066518572,-0.254322131,0.014781134,-0.200617506,0,-0.050547089,5.312952214,-0.050547089,5.262405125
2086,4.397400877,0.488324442,0.306683453,0.265715111,0.247090831,-0.013657478,0.062495158,0.073950689,-0.064631542,-0.246711792,0.013916224,-0.199477365,0,-0.062495514,5.331098607,-0.062495514,5.268603094
2087,4.408764496,0.486182297,0.307378436,0.264785268,0.244944953,-0.013406099,0.062221009,0.074671965,-0.062744513,-0.239058211,0.013051315,-0.198310664,0,-0.063466811,5.348480253,-0.063466811,5.285013443
2088,4.419147375,0.484139257,0.308033175,0.263875618,0.242845334,-0.01316009,0.061959543,0.075393241,-0.060857483,-0.23136039,0.012186405,-0.197117403,0,-0.061775836,5.365084581,-0.061775836,5.303308745
2089,4.428553937,0.482199646,0.30865046,0.262986641,0.240793733,-0.012919294,0.061711315,0.076114516,-0.058970454,-0.22361729,0.011321496,-0.195897582,0,-0.045085645,5.380927124,-0.045085645,5.335841479
2090,4.436988011,0.48034822,0.30923058,0.26211692,0.238783042,-0.012683531,0.061474371,0.076835792,-0.057083424,-0.215827832,0.010456587,-0.194651201,0,-0.017354855,5.395987534,-0.017354855,5.378632679
2091,4.444473426,0.478581376,0.30977644,0.261266796,0.237204281,-0.012452693,0.061248253,0.077742459,-0.056265569,-0.212208893,0.010035478,-0.193390879,0,0.003058789,5.406010472,0.003058789,5.409069262
2092,4.451255338,0.47690348,0.310284841,0.260412012,0.23566643,-0.012229683,0.061033518,0.078649125,-0.055447713,-0.20857968,0.00961437,-0.192116615,0,0.02957672,5.415445421,0.02957672,5.445022141
2093,4.4575578,0.475306996,0.310755735,0.259532608,0.234165936,-0.012015364,0.060829202,0.079555792,-0.054629858,-0.204940076,0.009193261,-0.190828409,0,0.01861501,5.424483622,0.01861501,5.443098632
2094,4.46338184,0.473792133,0.311194719,0.258632165,0.232702797,-0.011806751,0.060635331,0.080462458,-0.053812002,-0.201289962,0.008772153,-0.189526262,0,-0.0036516,5.433138619,-0.0036516,5.42948702
2095,4.468718802,0.472347341,0.311599241,0.257712065,0.231271672,-0.011602876,0.060450429,0.081369125,-0.052994147,-0.197629216,0.008351044,-0.188210173,0,-0.021327363,5.441383306,-0.021327363,5.420055944
2096,4.473539608,0.470972861,0.311969329,0.256773043,0.229872558,-0.011403299,0.060274525,0.082275791,-0.052176291,-0.193957713,0.007929936,-0.186880143,0,-0.04199003,5.449190206,-0.04199003,5.407200175
2097,4.477865274,0.469661008,0.312305125,0.25581734,0.228501911,-0.011207948,0.060106635,0.083182458,-0.051358436,-0.190275327,0.007508827,-0.185536171,0,-0.04904503,5.456570695,-0.04904503,5.407525665
2098,4.481676752,0.468411905,0.31260943,0.254846365,0.227159717,-0.011016623,0.059946777,0.084089124,-0.05054058,-0.18658193,0.007087719,-0.184178257,0,-0.05560091,5.463510398,-0.05560091,5.407909489
2099,4.484964697,0.467217849,0.312879644,0.253860773,0.225842428,-0.010829232,0.059793963,0.084995791,-0.049722725,-0.182877389,0.00666661,-0.182806402,0,-0.046094639,5.469986009,-0.046094639,5.42389137
2100,4.487740119,0.466075007,0.313115782,0.252861518,0.224548262,-0.010645651,0.059647703,0.085902457,-0.048904869,-0.179161571,0.006245502,-0.181420605,0,-0.024190006,5.476003654,-0.024190006,5.451813648
2101,4.48997323,0.464983424,0.31332354,0.251854713,0.223632403,-0.010466147,0.059508004,0.085902457,-0.048393714,-0.177514103,0.006137007,-0.180062522,0,0.001653369,5.478878292,0.001653369,5.480531661
2102,4.492105962,0.463887234,0.313509007,0.250835214,0.222714757,-0.010290809,0.059367715,0.085902457,-0.047882559,-0.175864208,0.006028512,-0.178732153,0,0.000227305,5.48158113,0.000227305,5.481808435
2103,4.494518971,0.462734172,0.313692335,0.249794256,0.221772215,-0.010119114,0.059220147,0.085902457,-0.047371403,-0.17421187,0.005920018,-0.177429498,0,-0.000797633,5.484422686,-0.000797633,5.483625053
2104,4.497172066,0.461528109,0.313870685,0.248734099,0.220806551,-0.009950555,0.059065797,0.085902457,-0.046860248,-0.172557075,0.005811523,-0.176154556,0,-0.011960309,5.487368853,-0.011960309,5.475408543
2105,4.500054778,0.460272874,0.314043994,0.247656001,0.219819538,-0.009784935,0.058905153,0.085902457,-0.046349093,-0.170899807,0.005703028,-0.174907329,0,-0.033190732,5.490416661,-0.033190732,5.457225929
2106,4.503157074,0.458972391,0.314209438,0.246561015,0.218812965,-0.009622207,0.058738719,0.085902457,-0.045837938,-0.16924005,0.005594533,-0.173687815,0,-0.045288409,5.493560583,-0.045288409,5.448272174
2107,4.506438301,0.457630407,0.314372558,0.245450009,0.217788602,-0.009462228,0.058566974,0.085902457,-0.045326783,-0.16757779,0.005486039,-0.172496015,0,-0.055223247,5.496772533,-0.055223247,5.441549285
2108,4.509898398,0.456246831,0.314530571,0.244324409,0.216746452,-0.00930499,0.058389905,0.085902457,-0.044815628,-0.165913011,0.005377544,-0.171331928,0,-0.056274541,5.50005101,-0.056274541,5.44377647
2109,4.513506836,0.454825502,0.31468624,0.243184399,0.215688295,-0.009150389,0.058208005,0.085902457,-0.044304472,-0.164245695,0.005269049,-0.170195556,0,-0.049857073,5.503374671,-0.049857073,5.453517598
2110,4.517273783,0.453370396,0.314833867,0.242030858,0.214615907,-0.008998319,0.058021783,0.085902457,-0.043793317,-0.162575828,0.005160555,-0.169086897,0,-0.029168046,5.506755245,-0.029168046,5.477587199
2111,4.521168806,0.451885385,0.314976247,0.240864982,0.213531072,-0.008848841,0.057831733,0.085902457,-0.043282162,-0.160903393,0.005052173,-0.168005953,0,0.014065836,5.510172506,0.014065836,5.524238342
2112,4.525191555,0.450370279,0.315116152,0.239687459,0.212433778,-0.008701813,0.057637832,0.085902457,-0.042771007,-0.159228374,0.004943791,-0.166952722,0,0.01601444,5.513629389,0.01601444,5.529643829
2113,4.529331944,0.448825048,0.315250822,0.238498742,0.211324041,-0.008557172,0.057440075,0.085902457,-0.042259852,-0.157550753,0.004835409,-0.165927205,0,0.018513371,5.517113556,0.018513371,5.535626927
2114,4.533569825,0.447257638,0.315380109,0.23729977,0.210205405,-0.008414936,0.05723948,0.085902457,-0.041748696,-0.155870514,0.004727027,-0.164929401,0,-0.006338234,5.520618164,-0.006338234,5.51427993
2115,4.537914975,0.445663883,0.315506888,0.236090756,0.2090761,-0.00827497,0.057035513,0.085902457,-0.041237541,-0.15418764,0.004618646,-0.163959312,0,-0.0136635,5.524149755,-0.0136635,5.510486255
2116,4.5423473,0.444047807,0.315625502,0.234872814,0.207937898,-0.008137324,0.056828689,0.085902457,-0.040726386,-0.152502114,0.004510264,-0.163016936,0,-0.034831408,5.527689971,-0.034831408,5.492858564
2117,4.546856635,0.442409248,0.315741593,0.233646513,0.206790807,-0.008001877,0.056618989,0.085902457,-0.040215231,-0.150813917,0.004401882,-0.162102274,0,-0.045914613,5.531234824,-0.045914613,5.485320212
2118,4.55145279,0.440752218,0.315852219,0.232411758,0.205636602,-0.007868552,0.056406924,0.085902457,-0.039704076,-0.149123033,0.0042935,-0.161215326,0,-0.053041473,5.534797481,-0.053041473,5.481756008
2119,4.55612549,0.439076575,0.315960252,0.231169655,0.204475275,-0.007737381,0.056192477,0.085902457,-0.039192921,-0.147429443,0.004185118,-0.160356092,0,-0.052798788,5.538371464,-0.052798788,5.485572676
2120,4.560865052,0.437382366,0.316060077,0.229920902,0.203306841,-0.007608299,0.055975654,0.085902457,-0.038681765,-0.145733129,0.004076737,-0.159524571,0,-0.033024766,5.541942321,-0.033024766,5.508917555
2121,4.565661115,0.435673476,0.31615723,0.22866524,0.202133065,-0.007481231,0.055756953,0.085902457,-0.03817061,-0.144034073,0.003968355,-0.158720775,0,-0.002284347,5.545511202,-0.002284347,5.543226854
2122,4.570513462,0.433949863,0.31625174,0.227403634,0.200953957,-0.007356183,0.055536367,0.085902457,-0.037659455,-0.142332256,0.003859973,-0.157944704,0,0.030437604,5.549078855,0.030437604,5.579516459
2123,4.575431999,0.432207395,0.316340815,0.226136452,0.199767733,-0.0072331,0.055313368,0.085902457,-0.0371483,-0.14062766,0.003751591,-0.157196357,0,0.011600516,5.552646394,0.011600516,5.564246911
2124,4.58039703,0.430458307,0.316424305,0.224864348,0.198579728,-0.007111954,0.055089522,0.085902457,-0.036637145,-0.138920264,0.003643209,-0.156475734,0,0.016002335,5.55621381,0.016002335,5.572216144
2125,4.585408102,0.428694344,0.316502338,0.223586903,0.197386386,-0.006992597,0.054863772,0.085902457,-0.036125989,-0.137210051,0.003534828,-0.155782835,0,-0.010791667,5.559767658,-0.010791667,5.548975991
2126,4.590455366,0.426915411,0.316577721,0.22230531,0.196187713,-0.00687511,0.054636107,0.085902457,-0.035614834,-0.135497,0.003426446,-0.155117661,0,-0.034268455,5.563301925,-0.034268455,5.52903347
2127,4.595558345,0.42512971,0.316647492,0.221019376,0.194987256,-0.006759436,0.054407575,0.085902457,-0.035103679,-0.133781092,0.003318064,-0.154480212,0,-0.046152212,5.566845856,-0.046152212,5.520693645
2128,4.600687426,0.423328924,0.316714652,0.219729762,0.193781467,-0.00664553,0.054177112,0.085902457,-0.034592524,-0.132062306,0.003209682,-0.153870487,0,-0.055882097,5.570360635,-0.055882097,5.514478538
2129,4.605862528,0.421521299,0.316776195,0.218436956,0.1925739,-0.006533368,0.053945775,0.085902457,-0.034081369,-0.130340622,0.0031013,-0.153288486,0,-0.053345791,5.573876566,-0.053345791,5.520530774
2130,4.611063525,0.419702642,0.316832222,0.217140866,0.191362772,-0.006422895,0.053713025,0.085902457,-0.033570214,-0.12861602,0.002992918,-0.15273421,0,-0.033453805,5.57736709,-0.033453805,5.543913285
2131,4.616300249,0.417877031,0.316885468,0.215841815,0.190149847,-0.006314074,0.053479386,0.085902457,-0.033059058,-0.126888479,0.002884537,-0.152207647,0,0.018070357,5.580851531,0.018070357,5.598921888
2132,4.621562785,0.416044461,0.316933124,0.214540624,0.18893514,-0.006206908,0.053244856,0.085902457,-0.032547903,-0.125157977,0.002776155,-0.151708798,0,0.026184487,5.584318015,0.026184487,5.610502502
2133,4.62686085,0.414200702,0.316978076,0.21323699,0.187716877,-0.006101352,0.053008894,0.085902457,-0.032036748,-0.123424493,0.002667773,-0.151237663,0,0.035881055,5.587772363,0.035881055,5.623653418
2134,4.632174649,0.412349875,0.317020253,0.211931393,0.186496838,-0.005997349,0.052772027,0.085902457,-0.031525593,-0.121688006,0.002559391,-0.150794242,0,0.018984338,5.591201694,0.018984338,5.610186032
