File Description: RCMIP SSP585 emissions scenario from 1750-2500.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Code Source: Extracted using default Python model version of FAIR2.0, available at https://github.com/njleach/
FAIR/tree/47c6eec031d2edcf09424394dbb86581a1b246ba",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Paper Reference: Leach et al. 2021. ""FaIRv2.0.0: a generalized impulse response model for climate
uncertainty and future scenario exploration,"" Geoscientific Model Development. https://doi.org/10.5194/gmd-14-3007-2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
year,c2f6,c3f8,c4f10,c5f12,c6f14,c7f16,c8f18,c_c4f8,carbon_dioxide,carbon_tetrachloride,cf4,cfc113,cfc114,cfc115,cfc11,cfc12,ch2cl2,ch3ccl3,chcl3,halon1211,halon1301,halon2402,halon1202,hcfc141b,hcfc142b,hcfc22,hfc125,hfc134a,hfc143a,hfc152a,hfc227ea,hfc236fa,hfc23,hfc245fa,hfc32,hfc365mfc,hfc4310mee,methane,methyl_bromide,methyl_chloride,nf3,nitrous_oxide,sf6,so2f2,so2,nox,co,nmvoc,bc,nh3,oc,nox_avi
2114,0.000170091,4.85E-05,1.07E-05,4.68E-06,3.79E-05,2.53E-05,1.10E-05,0.000646739,31.29820133,0.000223131,0.005546845,0,0,6.22E-05,0.001003408,1.09E-05,2.900155664,0,0.267186906,7.25E-06,4.86E-05,7.34E-06,0,0.00108832,1.90E-05,8.19E-06,0.717590228,0.529247173,0.280812437,0.044998458,0.008295868,0.002456069,0,0.110622745,0,0.012183924,0.000927325,452.6466793,0.098392645,4.452828949,0.001615168,7.961873723,0.009538133,0.00129189,26.94674687,91.64182067,554.3103876,153.8193375,3.158755154,80.20310905,17.30893718,9.333861333
2115,0.00016884,4.81E-05,1.07E-05,4.64E-06,3.76E-05,2.51E-05,1.09E-05,0.000641984,31.07420374,0.00022149,0.005506059,0,0,6.17E-05,0.00099603,1.08E-05,2.87883099,0,0.265222296,7.20E-06,4.82E-05,7.29E-06,0,0.001080317,1.88E-05,8.13E-06,0.712313829,0.52535565,0.27874764,0.044667587,0.008234869,0.00243801,0,0.109809342,0,0.012094337,0.000920506,450.5396218,0.09766917,4.42008756,0.001603292,7.952169357,0.009468,0.001282391,26.76331891,91.13547807,552.7150169,153.1412357,3.147683955,80.10866014,17.28794008,9.26523
2116,0.000167589,4.78E-05,1.06E-05,4.61E-06,3.73E-05,2.49E-05,1.08E-05,0.000637228,30.85020615,0.000219849,0.005465274,0,0,6.13E-05,0.000988652,1.07E-05,2.857506316,0,0.263257686,7.15E-06,4.79E-05,7.24E-06,0,0.001072315,1.87E-05,8.07E-06,0.70703743,0.521464127,0.276682843,0.044336716,0.00817387,0.002419951,0,0.108995939,0,0.012004749,0.000913688,448.4325642,0.096945695,4.387346171,0.001591415,7.942464992,0.009397867,0.001272892,26.57989095,90.62913547,551.1196461,152.4631339,3.136612756,80.01421122,17.26694298,9.196598667
2117,0.000166339,4.74E-05,1.05E-05,4.57E-06,3.71E-05,2.47E-05,1.07E-05,0.000632473,30.62620855,0.000218209,0.005424488,0,0,6.08E-05,0.000981274,1.06E-05,2.836181642,0,0.261293077,7.09E-06,4.75E-05,7.18E-06,0,0.001064313,1.86E-05,8.01E-06,0.701761032,0.517572603,0.274618045,0.044005845,0.008112871,0.002401891,0,0.108182537,0,0.011915161,0.000906869,446.3255067,0.096222219,4.354604781,0.001579539,7.932760626,0.009327733,0.001263393,26.39646299,90.12279286,549.5242754,151.7850321,3.125541556,79.9197623,17.24594588,9.127967333
2118,0.000165088,4.71E-05,1.04E-05,4.54E-06,3.68E-05,2.46E-05,1.06E-05,0.000627717,30.40221096,0.000216568,0.005383702,0,0,6.03E-05,0.000973896,1.06E-05,2.814856968,0,0.259328467,7.04E-06,4.72E-05,7.13E-06,0,0.00105631,1.84E-05,7.95E-06,0.696484633,0.51368108,0.272553248,0.043674974,0.008051872,0.002383832,0,0.107369134,0,0.011825574,0.000900051,444.2184491,0.095498744,4.321863392,0.001567663,7.92305626,0.0092576,0.001253893,26.21303503,89.61645026,547.9289047,151.1069303,3.114470357,79.82531338,17.22494878,9.059336
2119,0.000163837,4.67E-05,1.03E-05,4.50E-06,3.65E-05,2.44E-05,1.06E-05,0.000622962,30.17821337,0.000214927,0.005342917,0,0,5.99E-05,0.000966518,1.05E-05,2.793532294,0,0.257363858,6.99E-06,4.68E-05,7.07E-06,0,0.001048308,1.83E-05,7.89E-06,0.691208234,0.509789557,0.270488451,0.043344103,0.007990872,0.002365773,0,0.106555732,0,0.011735986,0.000893232,442.1113916,0.094775269,4.289122003,0.001555787,7.913351894,0.009187467,0.001244394,26.02960707,89.11010766,546.3335339,150.4288284,3.103399158,79.73086446,17.20395169,8.990704667
2120,0.000162587,4.64E-05,1.03E-05,4.47E-06,3.62E-05,2.42E-05,1.05E-05,0.000618206,29.95421578,0.000213287,0.005302131,0,0,5.94E-05,0.00095914,1.04E-05,2.77220762,0,0.255399248,6.93E-06,4.65E-05,7.02E-06,0,0.001040306,1.81E-05,7.83E-06,0.685931835,0.505898033,0.268423653,0.043013232,0.007929873,0.002347713,0,0.105742329,0,0.011646398,0.000886414,440.004334,0.094051793,4.256380613,0.00154391,7.903647528,0.009117333,0.001234895,25.84617911,88.60376506,544.7381632,149.7507266,3.092327958,79.63641554,17.18295459,8.922073333
2121,0.000161336,4.60E-05,1.02E-05,4.43E-06,3.59E-05,2.40E-05,1.04E-05,0.000613451,29.73021819,0.000211646,0.005261346,0,0,5.90E-05,0.000951762,1.03E-05,2.750882946,0,0.253434638,6.88E-06,4.61E-05,6.97E-06,0,0.001032303,1.80E-05,7.77E-06,0.680655437,0.50200651,0.266358856,0.042682361,0.007868874,0.002329654,0,0.104928927,0,0.011556811,0.000879595,437.8972765,0.093328318,4.223639224,0.001532034,7.893943162,0.0090472,0.001225396,25.66275115,88.09742246,543.1427925,149.0726248,3.081256759,79.54196662,17.16195749,8.853442
2122,0.000160085,4.57E-05,1.01E-05,4.40E-06,3.57E-05,2.38E-05,1.03E-05,0.000608696,29.5062206,0.000210005,0.00522056,0,0,5.85E-05,0.000944384,1.02E-05,2.729558272,0,0.251470029,6.83E-06,4.57E-05,6.91E-06,0,0.001024301,1.79E-05,7.71E-06,0.675379038,0.498114987,0.264294059,0.04235149,0.007807875,0.002311595,0,0.104115524,0,0.011467223,0.000872776,435.790219,0.092604843,4.190897835,0.001520158,7.884238796,0.008977067,0.001215897,25.47932319,87.59107986,541.5474217,148.394523,3.07018556,79.4475177,17.14096039,8.784810667
2123,0.000158835,4.53E-05,1.00E-05,4.37E-06,3.54E-05,2.36E-05,1.02E-05,0.00060394,29.282223,0.000208365,0.005179774,0,0,5.81E-05,0.000937006,1.02E-05,2.708233598,0,0.249505419,6.77E-06,4.54E-05,6.86E-06,0,0.001016298,1.77E-05,7.64E-06,0.670102639,0.494223463,0.262229261,0.042020619,0.007746876,0.002293535,0,0.103302122,0,0.011377635,0.000865958,433.6831614,0.091881367,4.158156445,0.001508282,7.874534431,0.008906933,0.001206397,25.29589524,87.08473726,539.952051,147.7164212,3.05911436,79.35306878,17.11996329,8.716179333
2124,0.000157584,4.49E-05,9.94E-06,4.33E-06,3.51E-05,2.34E-05,1.02E-05,0.000599185,29.05822541,0.000206724,0.005138989,0,0,5.76E-05,0.000929628,1.01E-05,2.686908924,0,0.24754081,6.72E-06,4.50E-05,6.80E-06,0,0.001008296,1.76E-05,7.58E-06,0.66482624,0.49033194,0.260164464,0.041689748,0.007685877,0.002275476,0,0.102488719,0,0.011288048,0.000859139,431.5761039,0.091157892,4.125415056,0.001496405,7.864830065,0.0088368,0.001196898,25.11246728,86.57839465,538.3566802,147.0383194,3.048043161,79.25861986,17.09896619,8.647548
2125,0.000156333,4.46E-05,9.87E-06,4.30E-06,3.48E-05,2.33E-05,1.01E-05,0.000594429,28.83422782,0.000205083,0.005098203,0,0,5.71E-05,0.00092225,1.00E-05,2.66558425,0,0.2455762,6.67E-06,4.47E-05,6.75E-06,0,0.001000294,1.74E-05,7.52E-06,0.659549842,0.486440417,0.258099667,0.041358877,0.007624878,0.002257417,0,0.101675317,0,0.01119846,0.000852321,429.4690463,0.090434417,4.092673667,0.001484529,7.855125699,0.008766667,0.001187399,24.92903932,86.07205205,536.7613095,146.3602175,3.036971962,79.16417094,17.07796909,8.578916667
2126,0.000155083,4.42E-05,9.79E-06,4.26E-06,3.45E-05,2.31E-05,1.00E-05,0.000589674,28.61023023,0.000203443,0.005057417,0,0,5.67E-05,0.000914872,9.92E-06,2.644259576,0,0.24361159,6.61E-06,4.43E-05,6.70E-06,0,0.000992291,1.73E-05,7.46E-06,0.654273443,0.482548893,0.256034869,0.041028006,0.007563879,0.002239357,0,0.100861914,0,0.011108872,0.000845502,427.3619888,0.089710941,4.059932277,0.001472653,7.845421333,0.008696533,0.0011779,24.74561136,85.56570945,535.1659388,145.6821157,3.025900763,79.06972203,17.05697199,8.510285333
2127,0.000153832,4.39E-05,9.71E-06,4.23E-06,3.43E-05,2.29E-05,9.92E-06,0.000584918,28.38623264,0.000201802,0.005016632,0,0,5.62E-05,0.000907494,9.84E-06,2.622934902,0,0.241646981,6.56E-06,4.40E-05,6.64E-06,0,0.000984289,1.72E-05,7.40E-06,0.648997044,0.47865737,0.253970072,0.040697135,0.00750288,0.002221298,0,0.100048512,0,0.011019285,0.000838684,425.2549312,0.088987466,4.027190888,0.001460777,7.835716967,0.0086264,0.001168401,24.5621834,85.05936685,533.570568,145.0040139,3.014829563,78.97527311,17.03597489,8.441654
2128,0.000152581,4.35E-05,9.63E-06,4.19E-06,3.40E-05,2.27E-05,9.84E-06,0.000580163,28.16223505,0.000200161,0.004975846,0,0,5.58E-05,0.000900116,9.76E-06,2.601610228,0,0.239682371,6.51E-06,4.36E-05,6.59E-06,0,0.000976287,1.70E-05,7.34E-06,0.643720645,0.474765847,0.251905275,0.040366264,0.007441881,0.002203239,0,0.099235109,0,0.010929697,0.000831865,423.1478737,0.088263991,3.994449499,0.0014489,7.826012601,0.008556267,0.001158902,24.37875544,84.55302425,531.9751973,144.3259121,3.003758364,78.88082419,17.0149778,8.373022667
2129,0.000151331,4.32E-05,9.55E-06,4.16E-06,3.37E-05,2.25E-05,9.76E-06,0.000575408,27.93823745,0.000198521,0.004935061,0,0,5.53E-05,0.000892738,9.68E-06,2.580285554,0,0.237717762,6.45E-06,4.32E-05,6.53E-06,0,0.000968284,1.69E-05,7.28E-06,0.638444247,0.470874323,0.249840477,0.040035393,0.007380882,0.002185179,0,0.098421707,0,0.010840109,0.000825046,421.0408161,0.087540515,3.961708109,0.001437024,7.816308235,0.008486133,0.001149402,24.19532748,84.04668165,530.3798266,143.6478103,2.992687165,78.78637527,16.9939807,8.304391333
2130,0.00015008,4.28E-05,9.47E-06,4.13E-06,3.34E-05,2.23E-05,9.68E-06,0.000570652,27.71423986,0.00019688,0.004894275,0,0,5.49E-05,0.00088536,9.60E-06,2.55896088,0,0.235753152,6.40E-06,4.29E-05,6.48E-06,0,0.000960282,1.67E-05,7.22E-06,0.633167848,0.4669828,0.24777568,0.039704522,0.007319883,0.00216712,0,0.097608304,0,0.010750522,0.000818228,418.9337586,0.08681704,3.92896672,0.001425148,7.806603869,0.008416,0.001139903,24.01189952,83.54033905,528.7844558,142.9697085,2.981615965,78.69192635,16.9729836,8.23576
2131,0.000148829,4.24E-05,9.39E-06,4.09E-06,3.32E-05,2.21E-05,9.60E-06,0.000565897,27.49024227,0.000195239,0.004853489,0,0,5.44E-05,0.000877982,9.52E-06,2.537636206,0,0.233788542,6.35E-06,4.25E-05,6.43E-06,0,0.00095228,1.66E-05,7.16E-06,0.627891449,0.463091277,0.245710883,0.039373651,0.007258884,0.002149061,0,0.096794901,0,0.010660934,0.000811409,416.8267011,0.086093565,3.896225331,0.001413272,7.796899504,0.008345867,0.001130404,23.82847156,83.03399645,527.1890851,142.2916066,2.970544766,78.59747743,16.9519865,8.167128667
2132,0.000147579,4.21E-05,9.31E-06,4.06E-06,3.29E-05,2.19E-05,9.52E-06,0.000561141,27.26624468,0.000193599,0.004812704,0,0,5.39E-05,0.000870604,9.44E-06,2.516311532,0,0.231823933,6.29E-06,4.22E-05,6.37E-06,0,0.000944277,1.65E-05,7.10E-06,0.622615051,0.459199753,0.243646085,0.03904278,0.007197885,0.002131001,0,0.095981499,0,0.010571346,0.000804591,414.7196435,0.085370089,3.863483941,0.001401396,7.787195138,0.008275733,0.001120905,23.6450436,82.52765384,525.5937144,141.6135048,2.959473567,78.50302851,16.9309894,8.098497333
2133,0.000146328,4.17E-05,9.23E-06,4.02E-06,3.26E-05,2.18E-05,9.44E-06,0.000556386,27.04224709,0.000191958,0.004771918,0,0,5.35E-05,0.000863226,9.36E-06,2.494986858,0,0.229859323,6.24E-06,4.18E-05,6.32E-06,0,0.000936275,1.63E-05,7.04E-06,0.617338652,0.45530823,0.241581288,0.038711909,0.007136886,0.002112942,0,0.095168096,0,0.010481759,0.000797772,412.612586,0.084646614,3.830742552,0.001389519,7.777490772,0.0082056,0.001111406,23.46161565,82.02131124,523.9983436,140.935403,2.948402367,78.40857959,16.9099923,8.029866
2134,0.000145077,4.14E-05,9.15E-06,3.99E-06,3.23E-05,2.16E-05,9.36E-06,0.00055163,26.8182495,0.000190317,0.004731132,0,0,5.30E-05,0.000855848,9.28E-06,2.473662184,0,0.227894714,6.19E-06,4.15E-05,6.26E-06,0,0.000928273,1.62E-05,6.98E-06,0.612062253,0.451416707,0.239516491,0.038381038,0.007075887,0.002094883,0,0.094354694,0,0.010392171,0.000790954,410.5055284,0.083923139,3.798001163,0.001377643,7.767786406,0.008135467,0.001101906,23.27818769,81.51496864,522.4029729,140.2573012,2.937331168,78.31413067,16.8889952,7.961234667
2135,0.000143827,4.10E-05,9.08E-06,3.95E-06,3.20E-05,2.14E-05,9.28E-06,0.000546875,26.5942519,0.000188677,0.004690347,0,0,5.26E-05,0.00084847,9.20E-06,2.45233751,0,0.225930104,6.13E-06,4.11E-05,6.21E-06,0,0.00092027,1.60E-05,6.92E-06,0.606785854,0.447525183,0.237451693,0.038050167,0.007014888,0.002076823,0,0.093541291,0,0.010302583,0.000784135,408.3984709,0.083199663,3.765259773,0.001365767,7.75808204,0.008065333,0.001092407,23.09475973,81.00862604,520.8076022,139.5791994,2.926259969,78.21968175,16.8679981,7.892603333
2136,0.000142576,4.07E-05,9.00E-06,3.92E-06,3.18E-05,2.12E-05,9.20E-06,0.000542119,26.37025431,0.000187036,0.004649561,0,0,5.21E-05,0.000841092,9.12E-06,2.431012836,0,0.223965494,6.08E-06,4.07E-05,6.16E-06,0,0.000912268,1.59E-05,6.86E-06,0.601509456,0.44363366,0.235386896,0.037719296,0.006953889,0.002058764,0,0.092727889,0,0.010212996,0.000777317,406.2914133,0.082476188,3.732518384,0.001353891,7.748377674,0.0079952,0.001082908,22.91133177,80.50228344,519.2122314,138.9010976,2.915188769,78.12523283,16.847001,7.823972
2137,0.000141325,4.03E-05,8.92E-06,3.88E-06,3.15E-05,2.10E-05,9.12E-06,0.000537364,26.14625672,0.000185395,0.004608776,0,0,5.17E-05,0.000833714,9.04E-06,2.409688162,0,0.222000885,6.03E-06,4.04E-05,6.10E-06,0,0.000904266,1.58E-05,6.80E-06,0.596233057,0.439742137,0.233322099,0.037388425,0.00689289,0.002040705,0,0.091914486,0,0.010123408,0.000770498,404.1843558,0.081752713,3.699776995,0.001342014,7.738673308,0.007925067,0.001073409,22.72790381,79.99594084,517.6168607,138.2229958,2.90411757,78.03078392,16.82600391,7.755340667
2138,0.000140075,3.99E-05,8.84E-06,3.85E-06,3.12E-05,2.08E-05,9.03E-06,0.000532609,25.92225913,0.000183755,0.00456799,0,0,5.12E-05,0.000826336,8.96E-06,2.388363488,0,0.220036275,5.97E-06,4.00E-05,6.05E-06,0,0.000896263,1.56E-05,6.74E-06,0.590956658,0.435850613,0.231257301,0.037057553,0.006831891,0.002022645,0,0.091101084,0,0.01003382,0.000763679,402.0772982,0.081029237,3.667035605,0.001330138,7.728968943,0.007854933,0.00106391,22.54447585,79.48959824,516.02149,137.5448939,2.893046371,77.936335,16.80500681,7.686709333
2139,0.000138824,3.96E-05,8.76E-06,3.82E-06,3.09E-05,2.06E-05,8.95E-06,0.000527853,25.69826154,0.000182114,0.004527204,0,0,5.07E-05,0.000818958,8.88E-06,2.367038814,0,0.218071666,5.92E-06,3.97E-05,5.99E-06,0,0.000888261,1.55E-05,6.68E-06,0.585680259,0.43195909,0.229192504,0.036726682,0.006770892,0.002004586,0,0.090287681,0,0.009944232,0.000756861,399.9702407,0.080305762,3.634294216,0.001318262,7.719264577,0.0077848,0.00105441,22.36104789,78.98325563,514.4261192,136.8667921,2.881975171,77.84188608,16.78400971,7.618078
2140,0.000137573,3.92E-05,8.68E-06,3.78E-06,3.06E-05,2.05E-05,8.87E-06,0.000523098,25.47426395,0.000180473,0.004486419,0,0,5.03E-05,0.00081158,8.80E-06,2.34571414,0,0.216107056,5.87E-06,3.93E-05,5.94E-06,0,0.000880258,1.53E-05,6.62E-06,0.580403861,0.428067567,0.227127707,0.036395811,0.006709893,0.001986527,0,0.089474279,0,0.009854645,0.000750042,397.8631832,0.079582287,3.601552827,0.001306386,7.709560211,0.007714667,0.001044911,22.17761993,78.47691303,512.8307485,136.1886903,2.870903972,77.74743716,16.76301261,7.549446667
2141,0.000136323,3.89E-05,8.60E-06,3.75E-06,3.04E-05,2.03E-05,8.79E-06,0.000518342,25.25026635,0.000178833,0.004445633,0,0,4.98E-05,0.000804202,8.72E-06,2.324389466,0,0.214142446,5.81E-06,3.89E-05,5.89E-06,0,0.000872256,1.52E-05,6.56E-06,0.575127462,0.424176043,0.225062909,0.03606494,0.006648894,0.001968467,0,0.088660876,0,0.009765057,0.000743224,395.7561256,0.078858811,3.568811437,0.001294509,7.699855845,0.007644533,0.001035412,21.99419197,77.97057043,511.2353777,135.5105885,2.859832773,77.65298824,16.74201551,7.480815333
2142,0.000135072,3.85E-05,8.52E-06,3.71E-06,3.01E-05,2.01E-05,8.71E-06,0.000513587,25.02626876,0.000177192,0.004404847,0,0,4.94E-05,0.000796824,8.64E-06,2.303064792,0,0.212177837,5.76E-06,3.86E-05,5.83E-06,0,0.000864254,1.51E-05,6.50E-06,0.569851063,0.42028452,0.222998112,0.035734069,0.006587895,0.001950408,0,0.087847474,0,0.009675469,0.000736405,393.6490681,0.078135336,3.536070048,0.001282633,7.690151479,0.0075744,0.001025913,21.81076401,77.46422783,509.640007,134.8324867,2.848761573,77.55853932,16.72101841,7.412184
2143,0.000133821,3.82E-05,8.44E-06,3.68E-06,2.98E-05,1.99E-05,8.63E-06,0.000508831,24.80227117,0.000175551,0.004364062,0,0,4.89E-05,0.000789446,8.56E-06,2.281740118,0,0.210213227,5.71E-06,3.82E-05,5.78E-06,0,0.000856251,1.49E-05,6.44E-06,0.564574664,0.416392997,0.220933315,0.035403198,0.006526896,0.001932349,0,0.087034071,0,0.009585882,0.000729587,391.5420105,0.077411861,3.503328659,0.001270757,7.680447113,0.007504267,0.001016414,21.62733606,76.95788523,508.0446363,134.1543849,2.837690374,77.4640904,16.70002131,7.343552667
2144,0.000132571,3.78E-05,8.37E-06,3.64E-06,2.95E-05,1.97E-05,8.55E-06,0.000504076,24.57827358,0.000173911,0.004323276,0,0,4.85E-05,0.000782068,8.48E-06,2.260415444,0,0.208248618,5.65E-06,3.79E-05,5.72E-06,0,0.000848249,1.48E-05,6.38E-06,0.559298266,0.412501473,0.218868517,0.035072327,0.006465897,0.001914289,0,0.086220669,0,0.009496294,0.000722768,389.434953,0.076688385,3.470587269,0.001258881,7.670742747,0.007434133,0.001006914,21.4439081,76.45154263,506.4492655,133.476283,2.826619175,77.36964148,16.67902421,7.274921333
2145,0.00013132,3.74E-05,8.29E-06,3.61E-06,2.93E-05,1.95E-05,8.47E-06,0.000499321,24.35427599,0.00017227,0.004282491,0,0,4.80E-05,0.00077469,8.40E-06,2.23909077,0,0.206284008,5.60E-06,3.75E-05,5.67E-06,0,0.000840247,1.47E-05,6.32E-06,0.554021867,0.40860995,0.21680372,0.034741456,0.006404898,0.00189623,0,0.085407266,0,0.009406706,0.000715949,387.3278954,0.07596491,3.43784588,0.001247005,7.661038381,0.007364,0.000997415,21.26048014,75.94520003,504.8538948,132.7981812,2.815547975,77.27519256,16.65802711,7.20629
2146,0.000130069,3.71E-05,8.21E-06,3.58E-06,2.90E-05,1.93E-05,8.39E-06,0.000494565,24.1302784,0.000170629,0.004241705,0,0,4.75E-05,0.000767312,8.32E-06,2.217766096,0,0.204319398,5.55E-06,3.72E-05,5.62E-06,0,0.000832244,1.45E-05,6.26E-06,0.548745468,0.404718427,0.214738923,0.034410585,0.006343899,0.001878171,0,0.084593863,0,0.009317119,0.000709131,385.2208379,0.075241435,3.405104491,0.001235128,7.651334016,0.007293867,0.000987916,21.07705218,75.43885743,503.2585241,132.1200794,2.804476776,77.18074364,16.63703002,7.137658667
2147,0.000128819,3.67E-05,8.13E-06,3.54E-06,2.87E-05,1.92E-05,8.31E-06,0.00048981,23.9062808,0.000168989,0.004200919,0,0,4.71E-05,0.000759934,8.24E-06,2.196441422,0,0.202354789,5.49E-06,3.68E-05,5.56E-06,0,0.000824242,1.44E-05,6.20E-06,0.54346907,0.400826903,0.212674125,0.034079714,0.0062829,0.001860111,0,0.083780461,0,0.009227531,0.000702312,383.1137804,0.074517959,3.372363101,0.001223252,7.64162965,0.007223733,0.000978417,20.89362422,74.93251482,501.6631533,131.4419776,2.793405577,77.08629472,16.61603292,7.069027333
2148,0.000127568,3.64E-05,8.05E-06,3.51E-06,2.84E-05,1.90E-05,8.23E-06,0.000485054,23.68228321,0.000167348,0.004160134,0,0,4.66E-05,0.000752556,8.16E-06,2.175116748,0,0.200390179,5.44E-06,3.64E-05,5.51E-06,0,0.00081624,1.42E-05,6.14E-06,0.538192671,0.39693538,0.210609328,0.033748843,0.006221901,0.001842052,0,0.082967058,0,0.009137943,0.000695494,381.0067228,0.073794484,3.339621712,0.001211376,7.631925284,0.0071536,0.000968918,20.71019626,74.42617222,500.0677826,130.7638758,2.782334377,76.99184581,16.59503582,7.000396
2149,0.000126317,3.60E-05,7.97E-06,3.47E-06,2.81E-05,1.88E-05,8.15E-06,0.000480299,23.45828562,0.000165707,0.004119348,0,0,4.62E-05,0.000745178,8.08E-06,2.153792074,0,0.19842557,5.39E-06,3.61E-05,5.45E-06,0,0.000808237,1.41E-05,6.08E-06,0.532916272,0.393043857,0.208544531,0.033417972,0.006160902,0.001823993,0,0.082153656,0,0.009048356,0.000688675,378.8996653,0.073071009,3.306880323,0.0011995,7.622220918,0.007083467,0.000959418,20.5267683,73.91982962,498.4724119,130.085774,2.771263178,76.89739689,16.57403872,6.931764667
2150,0.000125067,3.57E-05,7.89E-06,3.44E-06,2.79E-05,1.86E-05,8.07E-06,0.000475543,23.23428803,0.000164067,0.004078562,0,0,4.57E-05,0.0007378,8.00E-06,2.1324674,0,0.19646096,5.33E-06,3.57E-05,5.40E-06,0,0.000800235,1.40E-05,6.02E-06,0.527639873,0.389152333,0.206479733,0.033087101,0.006099903,0.001805933,0,0.081340253,0,0.008958768,0.000681857,376.7926077,0.072347533,3.274138933,0.001187623,7.612516552,0.007013333,0.000949919,20.34334034,73.41348702,496.8770411,129.4076722,2.760191979,76.80294797,16.55304162,6.863133333
2151,0.000123816,3.53E-05,7.81E-06,3.40E-06,2.76E-05,1.84E-05,7.99E-06,0.000470788,23.00194515,0.000162426,0.004037777,0,0,4.53E-05,0.000730422,7.92E-06,2.111142726,0,0.19449635,5.28E-06,3.54E-05,5.35E-06,0,0.000792233,1.38E-05,5.96E-06,0.522363475,0.38526081,0.204414936,0.03275623,0.006038904,0.001787874,0,0.080526851,0,0.00886918,0.000675038,374.6855502,0.071624058,3.241397544,0.001175747,7.602812186,0.0069432,0.00094042,20.15991238,72.90714442,495.2816704,128.7295703,2.749120779,76.70849905,16.53204452,6.794502
2152,0.000122565,3.50E-05,7.73E-06,3.37E-06,2.73E-05,1.82E-05,7.91E-06,0.000466033,22.76960227,0.000160785,0.003996991,0,0,4.48E-05,0.000723044,7.84E-06,2.089818052,0,0.192531741,5.23E-06,3.50E-05,5.29E-06,0,0.00078423,1.37E-05,5.90E-06,0.517087076,0.381369287,0.202350139,0.032425359,0.005977905,0.001769815,0,0.079713448,0,0.008779593,0.000668219,372.5784926,0.070900583,3.208656155,0.001163871,7.59310782,0.006873067,0.000930921,19.97648442,72.40080182,493.6862997,128.0514685,2.73804958,76.61405013,16.51104742,6.725870667
2153,0.000121315,3.46E-05,7.66E-06,3.33E-06,2.70E-05,1.80E-05,7.82E-06,0.000461277,22.53725939,0.000159145,0.003956206,0,0,4.43E-05,0.000715666,7.76E-06,2.068493378,0,0.190567131,5.17E-06,3.47E-05,5.24E-06,0,0.000776228,1.35E-05,5.84E-06,0.511810677,0.377477763,0.200285341,0.032094488,0.005916906,0.001751755,0,0.078900046,0,0.008690005,0.000661401,370.4714351,0.070177107,3.175914765,0.001151995,7.583403455,0.006802933,0.000921422,19.79305647,71.89445922,492.0909289,127.3733667,2.726978381,76.51960121,16.49005032,6.657239333
2154,0.000120064,3.42E-05,7.58E-06,3.30E-06,2.67E-05,1.79E-05,7.74E-06,0.000456522,22.30491651,0.000157504,0.00391542,0,0,4.39E-05,0.000708288,7.68E-06,2.047168704,0,0.188602522,5.12E-06,3.43E-05,5.18E-06,0,0.000768226,1.34E-05,5.78E-06,0.506534278,0.37358624,0.198220544,0.031763617,0.005855907,0.001733696,0,0.078086643,0,0.008600417,0.000654582,368.3643775,0.069453632,3.143173376,0.001140118,7.573699089,0.0067328,0.000911922,19.60962851,71.38811661,490.4955582,126.6952649,2.715907181,76.42515229,16.46905323,6.588608
2155,0.000118813,3.39E-05,7.50E-06,3.27E-06,2.65E-05,1.77E-05,7.66E-06,0.000451766,22.07257363,0.000155863,0.003874634,0,0,4.34E-05,0.00070091,7.60E-06,2.02584403,0,0.186637912,5.07E-06,3.39E-05,5.13E-06,0,0.000760223,1.33E-05,5.72E-06,0.50125788,0.369694717,0.196155747,0.031432746,0.005794908,0.001715637,0,0.077273241,0,0.00851083,0.000647764,366.25732,0.068730157,3.110431987,0.001128242,7.563994723,0.006662667,0.000902423,19.42620055,70.88177401,488.9001875,126.0171631,2.704835982,76.33070337,16.44805613,6.519976667
2156,0.000117563,3.35E-05,7.42E-06,3.23E-06,2.62E-05,1.75E-05,7.58E-06,0.000447011,21.84023075,0.000154223,0.003833849,0,0,4.30E-05,0.000693532,7.52E-06,2.004519356,0,0.184673302,5.01E-06,3.36E-05,5.08E-06,0,0.000752221,1.31E-05,5.66E-06,0.495981481,0.365803193,0.194090949,0.031101875,0.005733909,0.001697577,0,0.076459838,0,0.008421242,0.000640945,364.1502625,0.068006681,3.077690597,0.001116366,7.554290357,0.006592533,0.000892924,19.24277259,70.37543141,487.3048167,125.3390613,2.693764783,76.23625445,16.42705903,6.451345333
