"year","carbon_dioxide"
2068,11.051136691279906
2069,10.986190065304909
2070,10.921243439810999
2071,10.761068530713818
2072,10.600893621473455
2073,10.440718712499812
2074,10.280543803524548
2075,10.120368894411268
2076,9.96019398525136
2077,9.80001907664482
2078,9.639844167320453
2079,9.479669258412546
2080,9.319494349087636
2081,9.135265112461909
2082,8.951035875759
2083,8.766806639016819
2084,8.58257740180963
2085,8.398348165074543
2086,8.214118928319275
2087,8.029889691343909
2088,7.8456604549554525
2089,7.661431217679814
2090,7.477201981315088
2091,7.273866846288817
2092,7.07053171096718
2093,6.867196575844364
2094,6.663861441262364
2095,6.460526305755272
2096,6.257191170942003
2097,6.053856035657455
2098,5.850520900784457
2099,5.647185765935999
2100,5.4438506307346355
2101,5.312761022351183
2102,5.185946808590181
2103,5.0632381469037275
2104,4.944472531071821
2105,4.829494452222
2106,4.718155079908364
2107,4.6103119553983625
2108,4.505828703411271
2109,4.4045747559987305
2110,4.30642508960918
2111,4.211259975114819
2112,4.11896474185336
2113,4.029429549160907
2114,3.942549172775457
2115,3.8582227990260005
2116,3.7763538294665477
2117,3.696849694806816
2118,3.619621678062819
2119,3.5445847457738155
2120,3.471657385947819
2121,3.400761455483726
2122,3.331822033881272
2123,3.264767283551729
2124,3.199528316669998
2125,3.1360390686916357
2126,3.0742361767437285
2127,3.01405886409191
2128,2.9554488305277262
2129,2.898350146152544
2130,2.842709151902726
2131,2.788474362975819
2132,2.7355963771573624
2133,2.684027787063544
2134,2.633723097337909
2135,2.58463864376891
2136,2.5367325173443627
2137,2.4899644913462713
2138,2.4442959508112723
2139,2.3996898267779994
2140,2.356110531430091
2141,2.3135238975310903
2142,2.2718971199034534
2143,2.2311986991782726
2144,2.191398388667727
2145,2.1524671426369077
2146,2.1143770677237272
2147,2.077101375217092
2148,2.040614336767635
2149,2.004891240775091
2150,1.9699083511358184
2151,1.9356428678792745
2152,1.9020728886703642
2153,1.8691773730374546
2154,1.8369361069876358
2155,1.8053296698199097
2156,1.7743394020726357
2157,1.7439473741877276
2158,1.714136357838273
2159,1.6848897968424539
2160,1.6561917804294546
2161,1.6280270169979096
2162,1.6003808089756364
2163,1.5732390288305456
2164,1.5465880961061824
2165,1.5204149548325454
2166,1.4947070529349087
2167,1.4694523210832717
2168,1.4446391534108178
2169,1.4202563885702721
2170,1.3962932915530917
2171,1.3727395363922728
2172,1.3495851892590005
2173,1.3268206924254542
2174,1.3044368489795457
2175,1.2824248076923637
2176,1.2607760488189088
2177,1.2394823705244538
2178,1.218535875569182
2179,1.1979289585401813
2180,1.1776542939441823
2181,1.157704823992636
2182,1.1380737479479095
2183,1.1187545108555457
2184,1.099740793185
2185,1.0810265011699087
2186,1.0626057566127274
2187,1.0444728882938183
2188,1.0266224224903635
2189,1.0090490748106362
2190,0.9917477419118178
2191,0.9747134935303634
2192,0.9579415650531817
2193,0.9414273500926363
2194,0.9251663935985455
2195,0.9091543851771815
2196,0.8933871525327275
2197,0.8778606553066362
2198,0.8625709792663636
2199,0.847514330418545
2200,0.8326870298356365
2201,0.818091633433909
2202,0.8037246538246364
2203,0.789582669257182
2204,0.7756623227018187
2205,0.7619603191655453
2206,0.7484734247176367
2207,0.7351984642330902
2208,0.7221323199332726
2209,0.7092719297451818
2210,0.6966142859533637
2211,0.6841564333369091
2212,0.671895468024
2213,0.6598285360066366
2214,0.6479528316823637
2215,0.6362655966635452
2216,0.6247641184390909
2217,0.613445729215091
2218,0.6023078045953637
2219,0.5913477626110912
2220,0.5805630623514545
2221,0.5699512033325455
2222,0.559509723989182
2223,0.549236200831636
2224,0.5391282476094544
2225,0.5291835143018179
2226,0.5193996861455457
2227,0.5097744828196363
2228,0.5003056576445457
2229,0.4909909966876362
2230,0.48182831798863623
2231,0.4728154709582727
2232,0.4639503354308183
2233,0.45523082108809104
2234,0.4466548667451817
2235,0.4382204397796365
2236,0.4299255352636363
2237,0.4217681757501819
2238,0.41374641025609077
2239,0.4058583140828183
2240,0.39810198789054535
2241,0.3904755575773636
2242,0.38297717341963605
2243,0.37560500989390894
2244,0.36835726486527276
2245,0.3612321595194543
2246,0.354227937595909
2247,0.34734286516009105
2248,0.3405752301687272
2249,0.33392334199554496
2250,0.32738553120845415
2251,0.3209601490213637
2252,0.3146455671163634
2253,0.30844017724063605
2254,0.30234239080527264
2255,0.29635063875054557
2256,0.2904633710850001
2257,0.28467905663590903
2258,0.2789961828610909
2259,0.27341325541718176
2260,0.2679287980827274
2261,0.26254135238399984
2262,0.25724947731463654
2263,0.2520517492660908
2264,0.2469467616943636
2265,0.24193312487618182
2266,0.23700946574781812
2267,0.2321744277160908
2268,0.22742667040609085
2269,0.22276486951963645
2270,0.21818771662554554
2271,0.21369391898645454
2272,0.20928219936572728
2273,0.20495129589763633
2274,0.20069996188936365
2275,0.19652696569827263
2276,0.19243109051699994
2277,0.18841113428372722
2278,0.18446590949999989
2279,0.1805942431022726
2280,0.17679497631245458
2281,0.17306696451463632
2282,0.16940907712690903
2283,0.16582019743281812
2284,0.16229922248672723
2285,0.15884506300636375
2286,0.15545664320699995
2287,0.15213290070272725
2288,0.14887278641427268
2289,0.14567526438354544
2290,0.14253931172699996
2291,0.13946391851481824
2292,0.13644808762854543
2293,0.13349083467436365
2294,0.13059118785981813
2295,0.1277481879231818
2296,0.12496088798645459
2297,0.12222835346918189
2298,0.11954966200881818
2299,0.11692390330609094
2300,0.1143501790780909
2301,0.1143501790780909
2302,0.1143501790780909
2303,0.1143501790780909
2304,0.1143501790780909
2305,0.1143501790780909
2306,0.1143501790780909
2307,0.1143501790780909
2308,0.1143501790780909
2309,0.1143501790780909
2310,0.1143501790780909
2311,0.1143501790780909
2312,0.1143501790780909
2313,0.1143501790780909
2314,0.1143501790780909
2315,0.1143501790780909
2316,0.1143501790780909
2317,0.1143501790780909
2318,0.1143501790780909
2319,0.1143501790780909
2320,0.1143501790780909
2321,0.1143501790780909
2322,0.1143501790780909
2323,0.1143501790780909
2324,0.1143501790780909
2325,0.1143501790780909
2326,0.1143501790780909
2327,0.1143501790780909
2328,0.1143501790780909
2329,0.1143501790780909
2330,0.1143501790780909
2331,0.1143501790780909
2332,0.1143501790780909
2333,0.1143501790780909
2334,0.1143501790780909
2335,0.1143501790780909
2336,0.1143501790780909
2337,0.1143501790780909
2338,0.1143501790780909
2339,0.1143501790780909
2340,0.1143501790780909
2341,0.1143501790780909
2342,0.1143501790780909
2343,0.1143501790780909
2344,0.1143501790780909
2345,0.1143501790780909
2346,0.1143501790780909
2347,0.1143501790780909
2348,0.1143501790780909
2349,0.1143501790780909
2350,0.1143501790780909
2351,0.1143501790780909
2352,0.1143501790780909
2353,0.1143501790780909
2354,0.1143501790780909
2355,0.1143501790780909
2356,0.1143501790780909
2357,0.1143501790780909
2358,0.1143501790780909
2359,0.1143501790780909
2360,0.1143501790780909
2361,0.1143501790780909
2362,0.1143501790780909
2363,0.1143501790780909
2364,0.1143501790780909
2365,0.1143501790780909
2366,0.1143501790780909
2367,0.1143501790780909
2368,0.1143501790780909
2369,0.1143501790780909
2370,0.1143501790780909
2371,0.1143501790780909
2372,0.1143501790780909
2373,0.1143501790780909
2374,0.1143501790780909
2375,0.1143501790780909
2376,0.1143501790780909
2377,0.1143501790780909
2378,0.1143501790780909
2379,0.1143501790780909
2380,0.1143501790780909
2381,0.1143501790780909
2382,0.1143501790780909
2383,0.1143501790780909
2384,0.1143501790780909
2385,0.1143501790780909
2386,0.1143501790780909
2387,0.1143501790780909
2388,0.1143501790780909
2389,0.1143501790780909
2390,0.1143501790780909
2391,0.1143501790780909
2392,0.1143501790780909
2393,0.1143501790780909
2394,0.1143501790780909
2395,0.1143501790780909
2396,0.1143501790780909
2397,0.1143501790780909
2398,0.1143501790780909
2399,0.1143501790780909
2400,0.1143501790780909
2401,0.1143501790780909
2402,0.1143501790780909
2403,0.1143501790780909
2404,0.1143501790780909
2405,0.1143501790780909
2406,0.1143501790780909
2407,0.1143501790780909
2408,0.1143501790780909
2409,0.1143501790780909
2410,0.1143501790780909
2411,0.1143501790780909
2412,0.1143501790780909
2413,0.1143501790780909
2414,0.1143501790780909
2415,0.1143501790780909
2416,0.1143501790780909
2417,0.1143501790780909
2418,0.1143501790780909
2419,0.1143501790780909
2420,0.1143501790780909
2421,0.1143501790780909
2422,0.1143501790780909
2423,0.1143501790780909
2424,0.1143501790780909
2425,0.1143501790780909
2426,0.1143501790780909
2427,0.1143501790780909
2428,0.1143501790780909
2429,0.1143501790780909
2430,0.1143501790780909
2431,0.1143501790780909
2432,0.1143501790780909
2433,0.1143501790780909
2434,0.1143501790780909
2435,0.1143501790780909
2436,0.1143501790780909
2437,0.1143501790780909
2438,0.1143501790780909
2439,0.1143501790780909
2440,0.1143501790780909
2441,0.1143501790780909
2442,0.1143501790780909
2443,0.1143501790780909
2444,0.1143501790780909
2445,0.1143501790780909
2446,0.1143501790780909
2447,0.1143501790780909
2448,0.1143501790780909
2449,0.1143501790780909
2450,0.1143501790780909
2451,0.1143501790780909
2452,0.1143501790780909
2453,0.1143501790780909
2454,0.1143501790780909
2455,0.1143501790780909
2456,0.1143501790780909
2457,0.1143501790780909
2458,0.1143501790780909
2459,0.1143501790780909
2460,0.1143501790780909
2461,0.1143501790780909
2462,0.1143501790780909
2463,0.1143501790780909
2464,0.1143501790780909
2465,0.1143501790780909
2466,0.1143501790780909
2467,0.1143501790780909
2468,0.1143501790780909
2469,0.1143501790780909
2470,0.1143501790780909
2471,0.1143501790780909
2472,0.1143501790780909
2473,0.1143501790780909
2474,0.1143501790780909
2475,0.1143501790780909
2476,0.1143501790780909
2477,0.1143501790780909
2478,0.1143501790780909
2479,0.1143501790780909
2480,0.1143501790780909
2481,0.1143501790780909
2482,0.1143501790780909
2483,0.1143501790780909
2484,0.1143501790780909
2485,0.1143501790780909
2486,0.1143501790780909
2487,0.1143501790780909
2488,0.1143501790780909
2489,0.1143501790780909
2490,0.1143501790780909
2491,0.1143501790780909
2492,0.1143501790780909
2493,0.1143501790780909
2494,0.1143501790780909
2495,0.1143501790780909
2496,0.1143501790780909
2497,0.1143501790780909
2498,0.1143501790780909
2499,0.1143501790780909
2500,0.1143501790780909
2501,0.1143501790780909
2502,0.1143501790780909
2503,0.1143501790780909
2504,0.1143501790780909
2505,0.1143501790780909
2506,0.1143501790780909
2507,0.1143501790780909
2508,0.1143501790780909
2509,0.1143501790780909
2510,0.1143501790780909
2511,0.1143501790780909
2512,0.1143501790780909
2513,0.1143501790780909
2514,0.1143501790780909
2515,0.1143501790780909
2516,0.1143501790780909
2517,0.1143501790780909
2518,0.1143501790780909
2519,0.1143501790780909
2520,0.1143501790780909
2521,0.1143501790780909
2522,0.1143501790780909
2523,0.1143501790780909
2524,0.1143501790780909
2525,0.1143501790780909
2526,0.1143501790780909
2527,0.1143501790780909
2528,0.1143501790780909
2529,0.1143501790780909
2530,0.1143501790780909
2531,0.1143501790780909
2532,0.1143501790780909
2533,0.1143501790780909
2534,0.1143501790780909
2535,0.1143501790780909
2536,0.1143501790780909
2537,0.1143501790780909
2538,0.1143501790780909
2539,0.1143501790780909
2540,0.1143501790780909
2541,0.1143501790780909
2542,0.1143501790780909
2543,0.1143501790780909
2544,0.1143501790780909
2545,0.1143501790780909
2546,0.1143501790780909
2547,0.1143501790780909
2548,0.1143501790780909
2549,0.1143501790780909
2550,0.1143501790780909
2551,0.1143501790780909
2552,0.1143501790780909
2553,0.1143501790780909
2554,0.1143501790780909
2555,0.1143501790780909
2556,0.1143501790780909
2557,0.1143501790780909
2558,0.1143501790780909
2559,0.1143501790780909
2560,0.1143501790780909
2561,0.1143501790780909
2562,0.1143501790780909
2563,0.1143501790780909
2564,0.1143501790780909
2565,0.1143501790780909
2566,0.1143501790780909
2567,0.1143501790780909
2568,0.1143501790780909
2569,0.1143501790780909
2570,0.1143501790780909
2571,0.1143501790780909
2572,0.1143501790780909
2573,0.1143501790780909
2574,0.1143501790780909
2575,0.1143501790780909
2576,0.1143501790780909
2577,0.1143501790780909
2578,0.1143501790780909
2579,0.1143501790780909
2580,0.1143501790780909
2581,0.1143501790780909
2582,0.1143501790780909
2583,0.1143501790780909
2584,0.1143501790780909
2585,0.1143501790780909
2586,0.1143501790780909
2587,0.1143501790780909
2588,0.1143501790780909
2589,0.1143501790780909
2590,0.1143501790780909
2591,0.1143501790780909
2592,0.1143501790780909
2593,0.1143501790780909
2594,0.1143501790780909
2595,0.1143501790780909
2596,0.1143501790780909
2597,0.1143501790780909
2598,0.1143501790780909
2599,0.1143501790780909
2600,0.1143501790780909
2601,0.1143501790780909
2602,0.1143501790780909
2603,0.1143501790780909
2604,0.1143501790780909
2605,0.1143501790780909
2606,0.1143501790780909
2607,0.1143501790780909
2608,0.1143501790780909
2609,0.1143501790780909
2610,0.1143501790780909
2611,0.1143501790780909
2612,0.1143501790780909
2613,0.1143501790780909
2614,0.1143501790780909
2615,0.1143501790780909
2616,0.1143501790780909
2617,0.1143501790780909
2618,0.1143501790780909
2619,0.1143501790780909
2620,0.1143501790780909
2621,0.1143501790780909
2622,0.1143501790780909
2623,0.1143501790780909
2624,0.1143501790780909
2625,0.1143501790780909
2626,0.1143501790780909
2627,0.1143501790780909
2628,0.1143501790780909
2629,0.1143501790780909
2630,0.1143501790780909
2631,0.1143501790780909
2632,0.1143501790780909
2633,0.1143501790780909
2634,0.1143501790780909
2635,0.1143501790780909
2636,0.1143501790780909
2637,0.1143501790780909
2638,0.1143501790780909
2639,0.1143501790780909
2640,0.1143501790780909
2641,0.1143501790780909
2642,0.1143501790780909
2643,0.1143501790780909
2644,0.1143501790780909
2645,0.1143501790780909
2646,0.1143501790780909
2647,0.1143501790780909
2648,0.1143501790780909
2649,0.1143501790780909
2650,0.1143501790780909
2651,0.1143501790780909
2652,0.1143501790780909
2653,0.1143501790780909
2654,0.1143501790780909
2655,0.1143501790780909
2656,0.1143501790780909
2657,0.1143501790780909
2658,0.1143501790780909
2659,0.1143501790780909
2660,0.1143501790780909
2661,0.1143501790780909
2662,0.1143501790780909
2663,0.1143501790780909
2664,0.1143501790780909
2665,0.1143501790780909
2666,0.1143501790780909
2667,0.1143501790780909
2668,0.1143501790780909
2669,0.1143501790780909
2670,0.1143501790780909
2671,0.1143501790780909
2672,0.1143501790780909
2673,0.1143501790780909
2674,0.1143501790780909
2675,0.1143501790780909
2676,0.1143501790780909
2677,0.1143501790780909
2678,0.1143501790780909
2679,0.1143501790780909
2680,0.1143501790780909
2681,0.1143501790780909
2682,0.1143501790780909
2683,0.1143501790780909
2684,0.1143501790780909
2685,0.1143501790780909
2686,0.1143501790780909
2687,0.1143501790780909
2688,0.1143501790780909
2689,0.1143501790780909
2690,0.1143501790780909
2691,0.1143501790780909
2692,0.1143501790780909
2693,0.1143501790780909
2694,0.1143501790780909
2695,0.1143501790780909
2696,0.1143501790780909
2697,0.1143501790780909
2698,0.1143501790780909
2699,0.1143501790780909
2700,0.1143501790780909
2701,0.1143501790780909
2702,0.1143501790780909
2703,0.1143501790780909
2704,0.1143501790780909
2705,0.1143501790780909
2706,0.1143501790780909
2707,0.1143501790780909
2708,0.1143501790780909
2709,0.1143501790780909
2710,0.1143501790780909
2711,0.1143501790780909
2712,0.1143501790780909
2713,0.1143501790780909
2714,0.1143501790780909
2715,0.1143501790780909
2716,0.1143501790780909
2717,0.1143501790780909
2718,0.1143501790780909
2719,0.1143501790780909
2720,0.1143501790780909
2721,0.1143501790780909
2722,0.1143501790780909
2723,0.1143501790780909
2724,0.1143501790780909
2725,0.1143501790780909
2726,0.1143501790780909
2727,0.1143501790780909
2728,0.1143501790780909
2729,0.1143501790780909
2730,0.1143501790780909
2731,0.1143501790780909
2732,0.1143501790780909
2733,0.1143501790780909
2734,0.1143501790780909
2735,0.1143501790780909
2736,0.1143501790780909
2737,0.1143501790780909
2738,0.1143501790780909
2739,0.1143501790780909
2740,0.1143501790780909
2741,0.1143501790780909
2742,0.1143501790780909
2743,0.1143501790780909
2744,0.1143501790780909
2745,0.1143501790780909
2746,0.1143501790780909
2747,0.1143501790780909
2748,0.1143501790780909
2749,0.1143501790780909
2750,0.1143501790780909
2751,0.1143501790780909
2752,0.1143501790780909
2753,0.1143501790780909
2754,0.1143501790780909
2755,0.1143501790780909
2756,0.1143501790780909
2757,0.1143501790780909
2758,0.1143501790780909
2759,0.1143501790780909
2760,0.1143501790780909
2761,0.1143501790780909
2762,0.1143501790780909
2763,0.1143501790780909
2764,0.1143501790780909
2765,0.1143501790780909
2766,0.1143501790780909
2767,0.1143501790780909
2768,0.1143501790780909
2769,0.1143501790780909
2770,0.1143501790780909
2771,0.1143501790780909
2772,0.1143501790780909
2773,0.1143501790780909
2774,0.1143501790780909
2775,0.1143501790780909
2776,0.1143501790780909
2777,0.1143501790780909
2778,0.1143501790780909
2779,0.1143501790780909
2780,0.1143501790780909
2781,0.1143501790780909
2782,0.1143501790780909
2783,0.1143501790780909
2784,0.1143501790780909
2785,0.1143501790780909
2786,0.1143501790780909
2787,0.1143501790780909
2788,0.1143501790780909
2789,0.1143501790780909
2790,0.1143501790780909
2791,0.1143501790780909
2792,0.1143501790780909
2793,0.1143501790780909
2794,0.1143501790780909
2795,0.1143501790780909
2796,0.1143501790780909
2797,0.1143501790780909
2798,0.1143501790780909
2799,0.1143501790780909
2800,0.1143501790780909
2801,0.1143501790780909
2802,0.1143501790780909
2803,0.1143501790780909
2804,0.1143501790780909
2805,0.1143501790780909
2806,0.1143501790780909
2807,0.1143501790780909
2808,0.1143501790780909
2809,0.1143501790780909
2810,0.1143501790780909
2811,0.1143501790780909
2812,0.1143501790780909
2813,0.1143501790780909
2814,0.1143501790780909
2815,0.1143501790780909
2816,0.1143501790780909
2817,0.1143501790780909
2818,0.1143501790780909
2819,0.1143501790780909
2820,0.1143501790780909
2821,0.1143501790780909
2822,0.1143501790780909
2823,0.1143501790780909
2824,0.1143501790780909
2825,0.1143501790780909
2826,0.1143501790780909
2827,0.1143501790780909
2828,0.1143501790780909
2829,0.1143501790780909
2830,0.1143501790780909
2831,0.1143501790780909
2832,0.1143501790780909
2833,0.1143501790780909
2834,0.1143501790780909
2835,0.1143501790780909
2836,0.1143501790780909
2837,0.1143501790780909
2838,0.1143501790780909
2839,0.1143501790780909
2840,0.1143501790780909
2841,0.1143501790780909
2842,0.1143501790780909
2843,0.1143501790780909
2844,0.1143501790780909
2845,0.1143501790780909
2846,0.1143501790780909
2847,0.1143501790780909
2848,0.1143501790780909
2849,0.1143501790780909
2850,0.1143501790780909
2851,0.1143501790780909
2852,0.1143501790780909
2853,0.1143501790780909
2854,0.1143501790780909
2855,0.1143501790780909
2856,0.1143501790780909
2857,0.1143501790780909
2858,0.1143501790780909
2859,0.1143501790780909
2860,0.1143501790780909
2861,0.1143501790780909
2862,0.1143501790780909
2863,0.1143501790780909
2864,0.1143501790780909
2865,0.1143501790780909
2866,0.1143501790780909
2867,0.1143501790780909
2868,0.1143501790780909
2869,0.1143501790780909
2870,0.1143501790780909
2871,0.1143501790780909
2872,0.1143501790780909
2873,0.1143501790780909
2874,0.1143501790780909
2875,0.1143501790780909
2876,0.1143501790780909
2877,0.1143501790780909
2878,0.1143501790780909
2879,0.1143501790780909
2880,0.1143501790780909
2881,0.1143501790780909
2882,0.1143501790780909
2883,0.1143501790780909
2884,0.1143501790780909
2885,0.1143501790780909
2886,0.1143501790780909
2887,0.1143501790780909
2888,0.1143501790780909
2889,0.1143501790780909
2890,0.1143501790780909
2891,0.1143501790780909
2892,0.1143501790780909
2893,0.1143501790780909
2894,0.1143501790780909
2895,0.1143501790780909
2896,0.1143501790780909
2897,0.1143501790780909
2898,0.1143501790780909
2899,0.1143501790780909
2900,0.1143501790780909
2901,0.1143501790780909
2902,0.1143501790780909
2903,0.1143501790780909
2904,0.1143501790780909
2905,0.1143501790780909
2906,0.1143501790780909
2907,0.1143501790780909
2908,0.1143501790780909
2909,0.1143501790780909
2910,0.1143501790780909
2911,0.1143501790780909
2912,0.1143501790780909
2913,0.1143501790780909
2914,0.1143501790780909
2915,0.1143501790780909
2916,0.1143501790780909
2917,0.1143501790780909
2918,0.1143501790780909
2919,0.1143501790780909
2920,0.1143501790780909
2921,0.1143501790780909
2922,0.1143501790780909
2923,0.1143501790780909
2924,0.1143501790780909
2925,0.1143501790780909
2926,0.1143501790780909
2927,0.1143501790780909
2928,0.1143501790780909
2929,0.1143501790780909
2930,0.1143501790780909
2931,0.1143501790780909
2932,0.1143501790780909
2933,0.1143501790780909
2934,0.1143501790780909
2935,0.1143501790780909
2936,0.1143501790780909
2937,0.1143501790780909
2938,0.1143501790780909
2939,0.1143501790780909
2940,0.1143501790780909
2941,0.1143501790780909
2942,0.1143501790780909
2943,0.1143501790780909
2944,0.1143501790780909
2945,0.1143501790780909
2946,0.1143501790780909
2947,0.1143501790780909
2948,0.1143501790780909
2949,0.1143501790780909
2950,0.1143501790780909
2951,0.1143501790780909
2952,0.1143501790780909
2953,0.1143501790780909
2954,0.1143501790780909
2955,0.1143501790780909
2956,0.1143501790780909
2957,0.1143501790780909
2958,0.1143501790780909
2959,0.1143501790780909
2960,0.1143501790780909
2961,0.1143501790780909
2962,0.1143501790780909
2963,0.1143501790780909
2964,0.1143501790780909
2965,0.1143501790780909
2966,0.1143501790780909
2967,0.1143501790780909
2968,0.1143501790780909
2969,0.1143501790780909
2970,0.1143501790780909
2971,0.1143501790780909
2972,0.1143501790780909
2973,0.1143501790780909
2974,0.1143501790780909
2975,0.1143501790780909
2976,0.1143501790780909
2977,0.1143501790780909
2978,0.1143501790780909
2979,0.1143501790780909
2980,0.1143501790780909
2981,0.1143501790780909
2982,0.1143501790780909
2983,0.1143501790780909
2984,0.1143501790780909
2985,0.1143501790780909
2986,0.1143501790780909
2987,0.1143501790780909
2988,0.1143501790780909
2989,0.1143501790780909
2990,0.1143501790780909
2991,0.1143501790780909
2992,0.1143501790780909
2993,0.1143501790780909
2994,0.1143501790780909
2995,0.1143501790780909
2996,0.1143501790780909
2997,0.1143501790780909
2998,0.1143501790780909
2999,0.1143501790780909
3000,0.1143501790780909
